presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2021-05-18,2020-10-16,42301000001,"295,18",CONS. AMP VIVIENDA       
2021-05-18,2020-11-12,40902600000,"109,45",VIVIENDA                 
2021-05-19,2020-07-22,43503400000,206,COCHERAS                 
2021-05-19,2021-02-24,104201500000,"93,05",AMP VIVIENDA             
2021-05-19,2021-03-1, P0900600400000  ,"317,78",REG VIVIENDA             
2021-05-20,2019-09-9, P0900800600000  ,"299,79",CONFORME A OBRA          
2021-05-20,2020-05-22, 01117A00200000  ,"560,57",CONS VIVIENDA            
2021-05-20,2020-11-3,104500900000,"346,95",REG VIVIENDA             
2021-05-20,2020-11-26, 00142C00200000  ,"139,81",REG VIVIENDA             
2021-05-20,2021-01-23, 01261F00800000  ,"314,13",VIVIENDA                 
2021-05-20,2021-01-25, 01117F00900000  ,"307,38",VIVIENDA                 
2021-05-20,2021-01-27,70201400000,"189,99",VIVIENDA                 
2021-05-20,2021-03-11,2402500000,"32,82",REG VIVIENDA             
2021-05-20,2021-03-31,52902500000,"208,52",AMP VIVIENDA             
2021-05-20,2021-04-12,67000900000,"98,76",VIVIENDA                 
2021-05-20,2021-04-14, 00614B01700000  ,"132,75",10M2  POR UNICA VEZ      
2021-05-21,2013-09-30, 00134A00800000  ,"209,66",VIVIENDA                 
2021-05-21,2020-11-16, 00400C01500000  ,"247,17",ESTUDIO-VIVIENDA         
2021-05-21,2020-12-4,16801700000,"184,35",REG AMP VIVIENDA         
2021-05-21,2021-03-1, 00119E02200000  ,"202,93",10M2  POR UNICA VEZ      
2021-05-21,  /  /  ,56303800000,"248,45",CONS. AMP VIVIENDA       
2021-05-27,2021-06-1, 00188B03000000  ,"236,34",VIVIENDA                 
2021-05-31,2020-11-17, 01073I02600000  ,"289,45",REG AMP VIVIENDA         
2021-05-31,2021-01-5,64100300000,"128,41",VIVIENDA                 
2021-05-31,2021-04-14, 00931E03500000  ,"171,66",CONFORME A OBRA          
2021-05-31,2021-04-20, 00908F00200000  ,"123,6",QUINCHO                  
2021-06-1,2020-01-21,19403200000,"419,73",LOCAL COMERCIAL          
2021-06-1,2020-11-4, 00804A02200000  ,"106,85",VIVIENDA                 
2021-06-1,2021-02-11,99702000000,"50,35",VIVIENDA                 
2021-06-1,2021-04-6,59101600000,"187,01",VIVIENDA-COMERCIO        
2021-06-1,2021-04-15,81801600000,"92,76",AMP VIVIENDA             
2021-06-1,2021-04-22,106400700000,233,VIVIENDA                 
2021-06-1,2021-04-30, 01265B01300000  ,"255,77",VIVIENDA                 
2021-06-2,2019-02-28,72901400000,"223,65",DEPOSITO DE MADERAS      
2021-06-2,2020-12-21, 00120B02400000  ,"81,81",REG VIVIENDA             
2021-06-2,2020-12-29,2900200000,"720,46",VIVIENDA                 
2021-06-2,2021-03-31,108600500000,"135,28",VIVIENDA                 
2021-06-2,2021-04-5, 01261I01200000  ,"290,81",VIVIENDA                 
2021-06-2,2021-04-12,108900600000,"260,83",REG LOCAL COMERCIAL      
2021-06-2,2021-04-13,49003200000,"178,65",REG.PISCINA              
2021-06-2,2021-04-16, 00163A01700000  ,"63,82",CONS VIVIENDA            
2021-06-3,2019-06-11,70402200000,"197,83",REG VIVIENDA             
2021-06-3,2020-10-28,94001200000,"171,34",CONS VIVIENDA            
2021-06-3,2021-02-24,70503100000,"311,1",AMP VIVIENDA             
2021-06-3,2021-04-23,28000300000,"96,35",REG VIVIENDA             
2021-06-4,2020-12-9,36100300000,"195,83",REG OFICINAS             
2021-06-4,2020-12-14,81700200000,"126,22",VIVIENDA                 
2021-06-4,2020-12-28, 00120B02600000  ,"185,23",VIVIENDAS                
2021-06-4,2021-03-9,127502700000,"243,7",REG VIVIENDA             
2021-06-4,2021-03-25, 00082B02000000  ,"372,67",VIVIENDAS                
2021-06-4,2021-03-25, 00120B00100000  ,"223,4",REG AMP VIVIENDA         
2021-06-4,2021-04-21,127202600000,"296,2",CONS VIVIENDA            
2021-06-4,2021-04-27,16700300000,"157,2",CONS. AMP VIVIENDA       
2021-06-7,2020-08-11,73003200001,"769,92",CONS. AMP VIVIENDA       
2021-06-7,2020-08-24, P0900900200000  ,"286,41",VIVIENDA                 
2021-06-7,2020-09-18,9200200000,"240,01",CONS. AMP VIVIENDA       
2021-06-7,2020-10-1, 0747G101800000  ,"186,13",REG AMP VIVIENDA         
2021-06-7,2021-03-5, 01073I00400000  ,"277,83",VIVIENDA 1-2-3           
2021-06-7,2021-03-26,70801800000,"285,6",DEPARTAMENTOS            
2021-06-7,2021-04-13,36000300000,"349,85",VIVIENDA                 
2021-06-7,2021-04-15,74101200000,"91,97",REG VIVIENDA             
2021-06-8,2018-05-15, P1302401600000  ,"2535,26",DEPOSITO EMBARCACIONES   
2021-06-8,2020-08-20, P0400902400000  ,"7812,66",REG.DEP.HERRAM.          
2021-06-8,2021-02-4,61700100000,"260,92",VIVIENDA                 
2021-06-8,2021-03-5, 00931N01600000  ,"166,44",VIVIENDA                 
2021-06-8,2021-04-7,17201900000,420,CENTRO DE DIA            
2021-06-9,2020-05-19,88503200000,"453,91",VIVIENDA                 
2021-06-9,2021-01-26, 00558A00900000  ,"228,51",CONFORME A OBRA          
2021-06-9,2021-04-9,95400800000,"106,26",AMP VIVI A REG           
2021-06-9,2021-04-16, 00793B01700000  ,"86,49",REG AMP VIVIENDA         
2021-06-9,2021-04-19, 0142D100600000  ,"97,18",CONS VIVIENDA            
2021-06-10,2020-02-13,39902000000,"186,84",VIVIENDA                 
2021-06-10,2020-05-21,27701000000,"275,73",REG AMP VIVIENDA         
2021-06-10,2021-03-3,70502800000,"155,66",VIVIENDA                 
2021-06-10,2021-04-12,19000700000,"212,87",VIVIENDA 1 Y 2           
2021-06-10,2021-04-19,38300800000,"240,6",REG VIVIENDA             
2021-06-10,2021-04-28,24400100000,"142,44",REG VIVIENDA             
2021-06-11,2021-03-16,11402100000,"138,31",REG.PISCINA              
2021-06-11,2021-04-12, 01116F00300000  ,"405,45",CONS. AMP VIVIENDA       
2021-06-11,2021-04-19,70801300000,"222,29",REG AMP VIVIENDA         
2021-06-14,2020-09-1,84700500000,"349,68",VIVIENDA                 
2021-06-14,2021-02-24,112900200000,"429,79",COMPLEJO DEPORTIVO       
2021-06-14,2021-03-4,27702500000,"166,26",AMPLIAC.A REGUL          
2021-06-14,2021-03-25,61702500000,"395,68",VIVIENDA                 
2021-06-14,2021-04-29,101202100000,0,DEMOLICION TOTAL         
2021-06-15,2017-12-1,71102800000,"152,06",REG VIVIENDA             
2021-06-15,2021-01-26,109600200000,"167,62",REGUL.VIVIENDAS          
2021-06-15,2021-04-21, P0401002600000  ,"3159,79",CONS TALLER              
2021-06-15,2021-04-29, 01073H01200000  ,"150,5",CONS. AMP VIVIENDA       
2021-06-15,2021-05-11,17001900000,0,DEMOLICION TOTAL         
2021-06-16,2020-10-6,65101000000,"970,75",CONS VIVIENDA            
2021-06-16,2021-02-12, 0142A200800000  ,"109,4",VIVIENDA                 
2021-06-16,2021-03-22,42903100000,"699,1",TALLER                   
2021-06-18,2020-07-27,75300800000,"154,01",REG Y AMPL VIVIENDA      
2021-06-18,2021-01-26,65002400000,"119,91",VIVIENDA                 
2021-06-18,2021-03-1,91900200000,"182,11",VIVIENDA                 
2021-06-18,2021-03-25,64202800000,"204,77",CONS.SALON COMERCIAL     
2021-06-18,2021-03-31, 00931B00700000  ,"172,85",REG VIVIENDA             
2021-06-18,2021-04-16,92201400000,"46,8",REG VIVIENDA             
2021-06-22,2018-03-1, P0700900200000  ,"362,39",REG VIVIENDA             
2021-06-22,2021-04-7,65703200000,"350,76",CONS. AMP VIVIENDA       
2021-06-23,2020-12-4,11301400000,"316,97",AMP.OFICINAS             
2021-06-23,2020-12-16,7600600000,"68,6",CONFORME A OBRA          
2021-06-23,2021-01-26, 00076A01300000  ,"190,38",REG Y AMPL VIVIENDA      
2021-06-23,2021-03-16,60002800000,"339,8",REG VIVIENDA             
2021-06-23,2021-04-7,112501000000,"145,37",CONFORME A OBRA          
2021-06-25,2020-09-25,33800900000,"284,79",DEPARTAMENTOS            
2021-06-25,2020-09-28, 00142G01700000  ,"243,66",GALPON                   
2021-06-25,2020-11-16, 01019B01500000  ,"485,47",CONS.SALON COMERCIAL     
2021-06-25,2021-03-1, 00142T00300000  ,"135,15",CONS VIVIENDA            
2021-06-25,2021-04-14, 00486A01100000  ,"1547,86",REG VIVIENDA             
2021-06-28,2019-10-10,15500800000,"136,38",REG VIVIENDA             
2021-06-28,2021-03-25,15901400000,"125,08",CONS.SALON COMERCIAL     
2021-06-28,2021-03-31, 00931E00700000  ,"104,67",VIVIENDA                 
2021-06-28,2021-04-30,53502500000,"289,45",DEMOLICION PISCINA       
2021-06-28,2021-05-17,124701400000,"277,56",OFICINA-DEPOSITO         
2021-06-29,2020-09-25,33700800000,"280,45",REG. AMP. DEPOSITO       
2021-06-29,2020-11-4,127100400000,"430,78",VIVIENDA                 
2021-06-29,2020-11-18, 00148C01300000  ,"226,23",VIVIENDA                 
2021-06-29,2021-03-9, 01261I01800000  ,"494,35",VIVIENDA                 
2021-06-29,2021-04-22, 00134D00100000  ,"101,27",CONS VIVIENDA            
2021-06-29,2021-05-12, 00931E00800000  ,"46,2",CONS VIVIENDA            
2021-06-30,2020-02-26, 142CH101200000  ,"105,83",VIVIENDA                 
2021-06-30,2020-12-30,125200500000,"172,93",VIVIENDA                 
2021-06-30,2021-02-11, 01261H01700000  ,"501,64",VIVIENDA                 
2021-06-30,2021-03-19,39401500000,"316,23",VIVIENDA                 
2021-06-30,2021-05-18,41303000000,"171,94",RELEV. VIVIENDA          
2021-06-30,2021-06-1, 00245B02000000  ,"13,02",DEMOLICION PARCIAL       
2021-07-1,2020-12-16, 01261I01400000  ,"311,3",REG VIVIENDA             
2021-07-1,2021-04-5,53801900000,"162,67",VIVIENDA                 
2021-07-1,2021-05-11,71002300000,"122,84",VIVIENDA-COMERCIO        
2021-07-2,2013-02-21,108600500000,"135,28",VIVIENDA                 
2021-07-2,2017-05-23, 00930F00600000  ,"422,95",CONS VIVIENDA            
2021-07-2,2019-04-3,59000900000,"209,2",VIVIENDA-DEPOSITO        
2021-07-2,2021-04-13, 00065H00400000  ,"213,16",REG AMP VIVIENDA         
2021-07-2,2021-04-16,72401400000,"168,93",REGUL.VIVIENDAS          
2021-07-2,2021-04-28, 00809A00900000  ,"157,91",VIVIENDA                 
2021-07-2,2021-04-28, 00953K02300000  ,"208,08",REG VIVIENDA             
2021-07-2,2021-04-29,42801200000,"276,57",VIVIENDA                 
2021-07-2,2021-05-4, 0142A502500000  ,"152,88",VIVIENDA                 
2021-07-2,2021-05-21,41600600000,"672,45",REG AMPLIACION           
2021-07-2,  /  /  ,108600500000,"135,3",VIVIENDA                 
2021-07-5,2019-08-27,109100700000,"190,93",REG VIVIENDA             
2021-07-5,2019-11-20,68501100000,"404,51",VIVIENDA-COMERCIO        
2021-07-5,2020-09-30, P1300103700000  ,"1762,62",REG-AMP.                 
2021-07-5,2021-04-12, 00672A01200000  ,"138,6",CONST GALPON             
2021-07-5,2021-04-13,32101900000,"190,55",REG.PISCINA              
2021-07-5,2021-04-13,91401200000,"60,56",QUINCHO-BANO             
2021-07-5,2021-05-12, 00134D01600000  ,"115,55",REG VIVIENDA             
2021-07-5,2021-05-21, P1300101900000  ,"1478,77",INDUSTRIA PLASTICA       
2021-07-6,2021-01-29,88503000000,"286,4",VIVIENDA                 
2021-07-6,2021-04-21,90800200000,"101,49",CONS VIVIENDA            
2021-07-6,2021-06-1,15202200000,"151,59",REG VIVIENDA             
2021-07-6,2021-06-16,111700400000,"395,48",VIVIENDA                 
2021-07-7,2020-06-30,83800600000,"1062,92",CONST OFICINAS           
2021-07-7,2020-11-26, 01261F01400000  ,"281,76",REG VIVIENDA             
2021-07-7,2020-12-2,58100900000,"185,75",VIVIENDA                 
2021-07-7,2020-12-9,72802000000,"302,38",VIVIENDA                 
2021-07-7,2021-03-31, 00789A02100000  ,"100,59",AMP VIVIENDA             
2021-07-7,2021-04-19, 00148I01800000  ,"262,51",REG AMP VIVIENDA         
2021-07-7,2021-04-21,2103100000,"222,59",REG AMP VIVIENDA         
2021-07-8,2020-12-28,12300100000,"164,65",VIVIENDA                 
2021-07-8,2020-12-28, P1400202200000  ,"4823,16",CONST AMP                
2021-07-8,2021-03-2, 00119E02100000  ,"114,84",REG AMP VIVIENDA         
2021-07-8,2021-03-9,108802700000,"259,62",VIVIENDA                 
2021-07-8,2021-03-15,49205100000,"272,34",CONS VIVIENDA            
2021-07-8,2021-04-23,52900300000,"115,53",VIVIENDA                 
2021-07-8,2021-05-4, 00931E00400000  ,"296,08",VIVIENDAS UNIFAMILIARES  
2021-07-8,2021-05-18, 00808B00400000  ,"126,16",CONS DEPARTAMENTOS       
2021-07-12,2016-02-15,58901700000,"111,36",REG AMP VIVIENDA         
2021-07-12,2018-07-3, 00908F01900000  ,"205,2",VIVIENDA                 
2021-07-12,2020-09-18,94801100000,"148,71",VIVIENDAS UNIFAMILIARES  
2021-07-12,2021-04-16,15202300000,"163,01",VIVIENDA                 
2021-07-12,2021-05-5,84102900000,"257,36",REG VIVIENDA             
2021-07-12,2021-05-14, 00804A02300000  ,"153,75",OFICINA-DEPOSITO         
2021-07-12,2021-05-31, 00146B01300000  ,"148,71",VIVIENDA                 
2021-07-12,2021-06-1, 00243A00300000  ,"130,06",AMP VIVI A REG           
2021-07-13,2020-06-29,81801800000,"245,33",VIVIENDA                 
2021-07-13,2021-01-8,75103600000,"52,69",CONS VIVIENDA            
2021-07-13,2021-03-2,5502800000,"70,44",VIVIENDA                 
2021-07-13,2021-03-9, 00839B02400000  ,"215,16",VIVIENDA                 
2021-07-13,2021-04-8,58301800000,"153,17",VIVIENDA                 
2021-07-14,2016-02-23, 0142A502000000  ,"189,66",VIVIENDA-DEPOSITO        
2021-07-14,2018-07-3, 00908F01600000  ,"152,61",REG VIVIENDA             
2021-07-14,2020-06-22, 00931G03300000  ,"106,59",CONS VIVIENDA            
2021-07-14,2020-12-30,46701800000,"174,39",VIVIENDA COLECTIVA       
2021-07-14,2021-03-12,125702400000,"73,01",REG VIVIENDA             
2021-07-14,2021-04-30,93800400000,"186,92",VIVIENDA                 
2021-07-14,2021-06-8,38202400000,"406,13",VIVIENDA                 
2021-07-15,2020-07-14, 00078A02700000  ,"131,44",VIVIENDA                 
2021-07-15,2021-03-23,39201500000,"664,29",VIVIENDA COLECTIVA       
2021-07-15,2021-04-14,31300400000,"188,53",VIVIENDA                 
2021-07-15,2021-05-13,103601500000,"14,28",DEMOLICION TOTAL         
2021-07-16,2021-04-6,59802900000,"297,1",CONS VIVIENDA            
2021-07-16,2021-04-13, 0930A101300000  ,"151,22",VIVIENDA                 
2021-07-16,2021-04-21,47500300000,289,VIVIENDA                 
2021-07-16,2021-05-11,37600200000,"77,65",ESTUDIO JURIDICO         
2021-07-16,2021-05-11,28301400000,"98,4",VIVIENDA                 
2021-07-16,2021-05-19, 01261B00500000  ,"278,96",VIVIENDA                 
2021-07-19,2016-12-28,121300700000,"119,71",REG AMP VIVIENDA         
2021-07-19,2021-04-5,45301400000,"256,08",VIVIENDAS UNIFAMILIARES  
2021-07-19,2021-04-13,27100600000,"237,76",VIVIENDA                 
2021-07-19,2021-05-10,10801800000,"157,92",REG AMPLIACION           
2021-07-19,2021-06-4, 00931T01100000  ,"222,46",VIVIENDA                 
2021-07-20,2020-12-3, 00678A00900000  ,"159,25",REG Y AMPL VIVIENDA      
2021-07-20,2021-02-22,48704200000,"120,29",CONFORME A OBRA          
2021-07-20,2021-03-10, 00142Q00500000  ,"153,77",AMP VIVI A REG           
2021-07-20,2021-04-20,22403000000,"100,85",REG VIVIENDA             
2021-07-20,2021-04-30,66303600000,"388,94",VIVIENDA COLECTIVA       
2021-07-20,2021-05-7,15202600000,"136,1",VIVIENDA                 
2021-07-20,2021-05-20,126800400000,"190,42",REG VIVIENDA             
2021-07-20,2021-05-26,127402200000,"268,56",                         
2021-07-20,2021-06-2,106802000000,"99,32",QUINCHO                  
2021-07-21,2021-05-10,32202300000,"160,56",VIVIENDA                 
2021-07-21,2021-05-14, 00551A00600000  ,"316,77",A CONSTRUIR              
2021-07-22,2020-07-27, 01261H01200000  ,"444,34",VIVIENDA                 
2021-07-22,2020-08-24,102100200000,"744,51",VIVIENDA                 
2021-07-22,2021-04-21,41000100000,"248,11",VIVIENDA                 
2021-07-22,2021-05-31, 0142A201600000  ,"155,88",REG VIVIENDA             
2021-07-22,2021-06-1,58800800000,"111,33",VIVIENDA                 
2021-07-23,2021-01-8,45700800000,"1801,68",CONS DEPARTAMENTOS       
2021-07-23,2021-02-24,25901000000,"270,29",VIVIENDAS                
2021-07-23,2021-05-26, 00268B02100000  ,"158,17",VIVIENDA                 
2021-07-26,2020-02-6,64100400000,"333,15",REGULARIZACION           
2021-07-26,2020-11-24,127601300000,"150,01",REG AMP VIVIENDA         
2021-07-26,2021-06-1, 00486B00800000  ,0,DEMOLICION TOTAL         
2021-07-27,2019-03-28,27601500000,"153,35",REG VIVIENDA             
2021-07-27,2021-03-9,39500900000,"365,38",REG AMP VIVIENDA         
2021-07-27,2021-04-8,5902600000,"124,71",AMP VIVIENDA             
2021-07-27,2021-04-21,61101600000,"229,4",VIVIENDA                 
2021-07-27,2021-04-30,7802500000,"123,96",A CONSTRUIR              
2021-07-27,2021-05-5,2602200000,"86,65",AMPLIAC.A REGUL          
2021-07-27,2021-05-10, 00953F01600000  ,"242,27",AMP VIVIENDA             
2021-07-27,2021-06-2,39400900000,"185,63",VIVIENDA                 
2021-07-27,2021-06-4,64003600000,"31,77",REG VIVIENDA             
2021-07-28,2020-08-21, 00953J00900000  ,"205,57",REG VIVIENDA             
2021-07-28,2021-03-15, 00400A02500000  ,"222,1",VIVIENDA                 
2021-07-28,2021-05-17,31301100000,"256,68",REG VIVIENDA             
2021-07-29,2020-07-31,36602500000,"727,35",CONS DEPARTAMENTOS       
2021-07-29,2020-10-29,16300600000,"158,43",REG AMPLIACION           
2021-07-29,2021-04-29,3201100000,"135,04",REG VIVIENDA             
2021-07-29,2021-05-12, 0078A101100000  ,"80,35",REG VIVIENDA             
2021-07-29,2021-05-21,124500800000,"389,73",CONS. AMP VIVIENDA       
2021-07-30,2018-12-20,47100900000,"540,07",VIVIENDAS UNIFAMILIARES  
2021-07-30,2019-12-17, 01073C00600000  ,"313,41",A CONSTRUIR              
2021-07-30,2021-03-3, 00678A02100000  ,"136,05",VIVIENDA                 
2021-07-30,2021-04-5, P1300300400000  ,"1532,72",FABRICA Y DEPOSITO       
2021-07-30,2021-06-2,104200300000,"144,71",VIVIENDA                 
2021-08-2,2021-05-21,34202400000,"150,7",CONS DEPARTAMENTOS       
2021-08-3,2017-04-11, 00444A01900000  ,"345,38",CONS. AMP VIVIENDA       
2021-08-3,2019-03-21, 00444A01900000  ,"345,38",10M2  POR UNICA VEZ      
2021-08-3,2020-08-12,89902300000,"83,45",CONS VIVIENDA            
2021-08-4,2020-11-12,64202200000,"248,21",RESIDENCIAL              
2021-08-4,2020-12-29, 0930B200500000  ,"92,05",CONS VIVIENDA            
2021-08-4,2021-03-1,104203800000,"244,37",CONS. AMP VIVIENDA       
2021-08-4,2021-05-18,64802000000,"157,43",GARAGE                   
2021-08-5,2021-05-26,64400900000,"148,58",CONS PISCINA             
2021-08-5,2021-06-15,91901400000,"96,22",VIVIENDA                 
2021-08-5,2021-06-16,19300100000,"593,81",DEPARTAMENTOS            
2021-08-5,2021-06-24,38300900000,"242,51",CONS. AMP VIVIENDA       
2021-08-6,2015-02-19,50000800000,"233,37",CONFORME A OBRA          
2021-08-6,2017-08-18,53401600000,"154,35",SALON COMERCIAL          
2021-08-6,2020-12-30,68601900000,"91,79",REG VIVIENDA             
2021-08-6,2021-04-12, 077CH100900000  ,"138,98",REG VIVIENDA             
2021-08-6,2021-04-13,76600200000,"174,79",VIVIENDA                 
2021-08-6,2021-04-28, 01261F01600000  ,"270,92",REG VIVIENDA             
2021-08-6,2021-05-6, 00240B02100000  ,"140,21",REG AMP VIVIENDA         
2021-08-6,2021-06-8,3200300000,"230,71",REG VIVIENDA             
2021-08-6,2021-06-9,73500500000,"105,83",REG VIVIENDA             
2021-08-6,2021-06-16, 0747G201400000  ,"91,23",REG AMP VIVIENDA         
2021-08-9,2019-02-1,26301600000,"169,95",DEPOSITO                 
2021-08-9,2020-08-31, P0703200100000  ,"14727,74",DEPOSITO AGROQUIMICO     
2021-08-9,2020-10-22, 00836A00500000  ,"100,23",REG AMP VIVIENDA         
2021-08-9,2021-04-28,63900900000,"206,93",SALON COMERCIAL          
2021-08-9,2021-05-21,78800300000,"168,25",VIVIENDA                 
2021-08-9,2021-05-26,25301100000,"218,1",REG VIVIENDA             
2021-08-10,2021-01-23, P0500200200000  ,"8047,02",DEPOSITO                 
2021-08-10,2021-02-23,45801400000,"2379,6",REFORMAS INTERNAS        
2021-08-10,2021-04-29,84502300000,"237,36",VIVIENDA                 
2021-08-10,2021-05-13, 00143B00900000  ,"130,01",REG DEPOSITO             
2021-08-10,2021-05-19,50302800000,"268,88",VIVIENDA                 
2021-08-10,2021-06-16,48704100000,"111,45",REG VIVIENDA             
2021-08-10,2021-06-16,39401400000,"154,09",CONS. AMP VIVIENDA       
2021-08-10,2021-06-22,2001800000,"117,36",CONS VIVIENDA            
2021-08-10,2021-07-5, 00089A00800000  ,"134,08",DEPOSITO MERC.           
2021-08-11,2020-09-28,84501900000,"286,75",VIVIENDA                 
2021-08-11,2020-12-19,95601100000,"166,42",REG VIVIENDA             
2021-08-11,2021-05-5,34501800000,"255,18",AMP VIVIENDA             
2021-08-11,2021-05-11,31401500000,"205,61",REG AMP                  
2021-08-11,2021-05-18,5802000000,"6535,61",AMP.OFICINAS             
2021-08-11,2021-06-9,38400900000,"144,6",REG VIVIENDA             
2021-08-11,2021-06-16,31500200000,"85,77",OFICINAS                 
2021-08-11,2021-06-25,89900500000,"104,03",VIVIENDA                 
2021-08-11,2021-06-29,65201500000,"218,44",REG VIVIENDA             
2021-08-11,2021-07-1,27702300000,"147,44",REG.PISCINA              
2021-08-11,2021-07-14,42801200000,"285,03",CONS. AMP VIVIENDA       
2021-08-13,2020-11-13,60003200002,"431,28",CONS. AMP VIVIENDA       
2021-08-13,2020-11-13,60003200001,"431,28",CONS. AMP VIVIENDA       
2021-08-13,2020-11-24,104501900000,"73,37",VIVIENDA - PROCREAR      
2021-08-13,2020-12-4,127402800000,"272,65",CONS VIVIENDA            
2021-08-13,2021-03-1,48401000001,"226,76",REG VIVIENDA             
2021-08-13,2021-06-22, 01261G01600000  ,"345,06",CONS VIVIENDA            
2021-08-13,2021-06-25, 00931O03000000  ,"85,25",CONS VIVIENDA            
2021-08-13,2021-07-5, 00957A01300000  ,"176,11",CONS.SALON COMERCIAL     
2021-08-17,2018-02-28,65600300000,"154,75",VIVIENDA                 
2021-08-17,2018-10-2,50801500000,"1900,76",REGULARIZACION           
2021-08-17,2020-09-14, P0401003600000  ,"45221,43",CONST OFICINAS           
2021-08-17,2021-02-9,50801500000,"1925,83",REGULARIZACION           
2021-08-17,2021-05-7, 00962B00700000  ,"240,94",CONS. AMP VIVIENDA       
2021-08-17,2021-05-13, 00789B01800000  ,"172,17",REG AMP                  
2021-08-17,2021-06-4,83102000000,"172,3",VIVIENDA                 
2021-08-17,2021-06-24,41501800000,"900,21",GIMNASIO                 
2021-08-17,2021-07-12,70101700000,0,DEMOLICION TOTAL         
2021-08-18,2020-03-10, 00758B02700000  ,"226,84",CONS. AMP VIVIENDA       
2021-08-18,2020-09-16, P0401003600000  ,"45331,66",PLANTA DE SILOS          
2021-08-18,2021-05-31,127900300000,"260,89",VIVIENDA                 
2021-08-18,2021-06-10,70200700000,"127,46",CONS. AMP VIVIENDA       
2021-08-18,2021-07-14, 00931Q01100000  ,"166,2",CONS VIVIENDA            
2021-08-19,2021-04-27, 00104D00800000  ,"91,1",SALON-VIVIENDA           
2021-08-19,2021-06-1,45002400000,"321,51",RELEV.COMERCIO           
2021-08-19,2021-06-4,55201100000,"278,8",CONS. AMP VIVIENDA       
2021-08-19,2021-06-22,95202600000,"101,22",VIVIENDA                 
2021-08-19,2021-07-1, 00794C03900000  ,"66,7",10M2  POR UNICA VEZ      
2021-08-20,2021-06-25,21801600000,"151,83",VIVIENDA                 
2021-08-20,2021-06-28,84101700000,"177,48",VIVIENDA                 
2021-08-23,2021-06-2, 00953N01000000  ,"204,57",CONS. AMP VIVIENDA       
2021-08-23,2021-06-10,103101400000,"1194,22",COMPLEJO HABITACIONAL    
2021-08-24,2021-04-16,56201100000,"173,3",CONS. AMP VIVIENDA       
2021-08-24,2021-05-6, P1302600400000  ,"2481,68",REG-AMP.                 
2021-08-24,2021-05-6, P1302400500000  ,"673,12",REGULARIZACION           
2021-08-24,2021-05-21,52801400000,"213,81",REG VIVIENDA             
2021-08-24,2021-06-29,55301300000,"547,05",REG AMP VIVIENDA         
2021-08-24,2021-07-1,41100500000,"186,86",REFORMAS INTERNAS        
2021-08-25,2018-03-21,35900600000,"249,43",VIVIENDA                 
2021-08-25,2020-02-7,71102900000,"271,56",VIVIENDA                 
2021-08-25,2021-06-3,44200200000,"166,49",REG VIVIENDA             
2021-08-25,2021-06-16,19103100001,"252,92",CONS. AMP VIVIENDA       
2021-08-25,2021-06-22, 00931E02300000  ,"159,31",VIVIENDA                 
2021-08-25,2021-06-23,127502400000,"258,93",VIVIENDA                 
2021-08-25,2021-07-5, 00268A02300000  ,"125,72",REG VIVIENDA             
2021-08-26,2020-10-8,105802000000,"596,96",CONS DEPOSITO            
2021-08-26,2020-10-23, 01073G01600000  ,"171,09",VIVIENDA                 
2021-08-26,  /  /  ,105801900000,"596,96",CONS DEPOSITO            
2021-08-27,2021-06-4,62100800000,"791,51",VIVIENDA COLECTIVA       
2021-08-27,2021-06-25,17900700000,"171,13",AMP VIVI A REG           
2021-08-27,2021-06-28,18202000000,"135,21",VIVIENDA                 
2021-08-30,2020-12-22,40401100014,"3153,38",VIVIENDA                 
2021-08-30,2021-04-5,62901200000,"1355,17",DEMOLICION PARCIAL       
2021-08-30,2021-07-1,121400900000,"232,45",REG VIVIENDA             
2021-08-30,2021-07-19,127000800000,0,                         
2021-08-31,2020-10-5, 00931B02900000  ,"266,76",A CONSTRUIR              
2021-08-31,2021-01-6, 00833D00900000  ,"113,03",REG VIVIENDA             
2021-08-31,2021-01-22,14300300000,"209,9",REG VIVIENDA             
2021-08-31,2021-06-29, 0120C101800000  ,"82,11",AMPLIAC.A REGUL          
2021-08-31,2021-06-29, 00188B02600000  ,"102,9",REG VIVIENDA             
2021-08-31,2021-07-1, 00470A01600000  ,"221,48",SALON COMERCIAL          
2021-08-31,2021-07-5,123300700000,"81,69",VIVIENDA INDUSTRIALIZADA 
2021-08-31,2021-07-12,71300600000,"191,5",VIVIENDA                 
2021-09-1,2018-02-14, 0930A200500000  ,"102,93",A CONSTRUIR              
2021-09-1,2018-03-5, 0930A200500000  ,"122,66",REG DEPOSITO             
2021-09-1,2021-03-1,4602400000,"179,73",REG VIVIENDA             
2021-09-1,2021-05-31,35703300000,"207,42",COMERCIO                 
2021-09-1,2021-06-9,71101700000,"172,7",REG VIVIENDA             
2021-09-1,2021-07-1,107402900000,"256,05",REG VIVIENDA             
2021-09-1,2021-07-7, 00251B02100000  ,"213,52",CONFORME A OBRA          
2021-09-1,2021-07-22,33502800000,"140,52",REG VIVIENDA             
2021-09-1,  /  /  ,2901300000,"193,31",VIVIENDA                 
2021-09-2,2021-03-16, 00444C03600000  ,"266,97",10M2  POR UNICA VEZ      
2021-09-2,2021-05-9,15501100000,"169,05",REG VIVIENDA             
