presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2024-06-11,2024-05-8,49200400000,"146,64",VIVIENDA                 
2024-06-12,2021-09-15, 01116E00200000  ,"117,89",VIVIENDA                 
2024-06-12,2024-03-20, 00833C02800000  ,"149,55",REG VIVIENDA             
2024-06-13,2024-03-22,121700500000,"158,06",SALON COMERCIAL          
2024-06-13,2024-04-25,56200400000,"83,2",                         
2024-06-14,2024-04-5,22201500000,"176,04",REG VIVIENDA             
2024-06-14,2024-04-9, 00548C00500000  ,"88,35",OFICINA  ADMINISTRATIVA  
2024-06-14,2024-04-10, 00149E00300000  ,"462,36",REGULARIZACION           
2024-06-18,2021-10-14, 00249B01100000  ,"295,06",DEMOLICION TOTAL         
2024-06-18,2024-02-19, 00793C03700000  ,"153,9",VIVIENDA                 
2024-06-18,2024-04-9,59600600000,"273,9",CONS. AMP VIVIENDA       
2024-06-18,2024-05-14,43900700000,"187,54",REFORMAS INTERNAS        
2024-06-18,2024-05-14,47801900000,"155,52",COCHERAS                 
2024-06-19,2023-12-13,57701700000,"330,71",                         
2024-06-19,2024-02-9,111600100000,"941,99",DEMOLICION PARCIAL       
2024-06-19,2024-03-21,91501100000,"170,3",REG ALERO                
2024-06-19,2024-04-18,22501900000,"397,72",CONFORME A OBRA          
2024-06-19,2024-04-22,70001800000,"80,25",MERENDERO SOCIAL         
2024-06-24,2024-04-4, 00953J00100000  ,"156,29",VIVIENDA 1 Y 2           
2024-06-24,2024-05-6,55702700101,"4710,62",10M2  POR UNICA VEZ      
2024-06-24,2024-05-16,89900500000,"172,22",VIVIENDA                 
2024-06-25,2020-10-29, 00143B00200000  ,"195,87",REG VIVIENDAS 1 Y 2      
2024-06-25,2024-05-7, 00961A02200000  ,"44,59",VIVIENDA                 
2024-06-25,2024-06-3,107602500000,111,VIVIENDA                 
2024-06-26,2023-07-25, P1300201700000  ,"1251,09",FABRICA                  
2024-06-26,2023-07-28, P1300101000000  ,"506,11",PLANTA INDUSTRIAL C/DEP. 
2024-06-26,2023-10-24,55001600000,"429,79",VIVIENDA                 
2024-06-26,2024-04-5, 00238E00200110  ,"2622,6",REG VIVIENDA             
2024-06-26,2024-04-30, 00551B02000000  ,"192,07",REG ALERO                
2024-06-26,2024-05-14,70503400000,"216,94",DEMOLICION PARCIAL       
2024-06-26,2024-05-17, 00551B02500000  ,"139,44",REG VIVIENDA             
2024-06-26,  /  /  ,28501400000,"352,24",VIVIENDA                 
2024-06-26,  /  /  ,21300600000,0,                         
2024-06-27,2020-11-3, 00840C00200000  ,"100,12",VIVIENDA                 
2024-06-27,2023-12-5,29401000000,"285,6",REGULARIZAR              
2024-06-27,2024-02-7,45602800000,"168,37",REG VIVIENDAS 1 Y 2      
2024-06-27,  /  /  ,99801600000,40,VIVIENDA                 
2024-06-28,  /  /  ,20400700000,40,VIVIENDA                 
2024-07-1,2023-11-17,71300600000,"225,4",VIVIENDA                 
2024-07-1,2024-05-29,103701400000,"254,49",REFORMAS INTERNAS        
2024-07-1,2024-06-4,43803100000,"172,04",LOCAL COMERCIAL          
2024-07-3,2024-05-22,76302400000,"147,55",CONS. AMP VIVIENDA       
2024-07-4,2022-12-12, 00889C02500000  ,"99,5",REGULARIZAR              
2024-07-4,2024-04-10,95802200000,"258,59",REG Y AMPL VIVIENDA      
2024-07-5,2024-03-13,21600400000,"401,97",DEPOSITO                 
2024-07-5,2024-05-14,33100300000,"155,05",REG VIVIENDA             
2024-07-5,2024-05-16,34901200000,"233,61",CONS ALERO               
2024-07-5,2024-06-11, 00120A01200000  ,"106,68",VIVIENDA                 
2024-07-8,2022-10-20,125900700000,"92,03",CONS VIVIENDA            
2024-07-8,2023-06-21, P1302301400000  ,"1298,05",REG AMPLIACION           
2024-07-8,2024-07-8,81002700000,40,CONS VIVIENDA            
2024-07-10,2023-08-3,59600700000,"582,32",AMP LOCAL COMERCIAL      
2024-07-10,2024-02-28,22801700000,"173,72",VIVIENDA                 
2024-07-11,2024-02-9,3101400000,"120,78",CONS VIVIENDA            
2024-07-11,2024-03-21,109300400000,"189,99",VIVIENDA                 
2024-07-11,2024-04-17,70902300000,"381,88",VIVIENDA                 
2024-07-11,2024-06-5,46102400904,"4323,07",10M2  POR UNICA VEZ      
2024-07-12,2024-03-12,104204200000,"196,18",VIVIENDA                 
2024-07-12,2024-04-4, P0901100300000  ,"270,93",CONS VIVIENDA            
2024-07-12,2024-05-14,38002200000,"554,31",VIVIENDA                 
2024-07-12,2024-06-6,56802300000,"196,9",VIVIENDA                 
2024-07-12,2024-06-11,107601200000,"259,7",REG Y AMPL VIVIENDA      
2024-07-15,2023-12-12,89500500000,"98,57",REG VIVIENDA             
2024-07-15,2024-05-17,48400800000,"314,65",REFORMAS INTERNAS        
2024-07-15,2024-06-10,96600200000,"235,75",REFORMAS INTERNAS        
2024-07-15,2024-06-24,104400700000,"120,03",CONS VIVIENDA            
2024-07-16,2021-07-2,60901300000,"101,25",REG VIVIENDA             
2024-07-16,2024-01-11,9402400000,600,CONFORME A OBRA          
2024-07-16,2024-06-3, 00149A02500000  ,"107,22",REG.PISCINA              
2024-07-16,2024-07-16, 00833F02400000  ,"39,54",CONS VIVIENDA            
2024-07-17,2023-07-28,126702300000,"326,21",CONS VIVIENDA            
2024-07-17,2024-05-31, 01073E02000000  ,"39,89",REG QUINCHO              
2024-07-17,2024-07-17, 00794A02300000  ,"54,21",REG ALERO                
2024-07-18,2024-05-14,70901000000,"209,92",REG VIVIENDA             
2024-07-18,2024-06-18, P1301302600000  ,"221,42",DEMOLICION PARCIAL       
2024-07-19,2024-03-18, 0930B201300000  ,"111,26",CONS VIVIENDA            
2024-07-19,2024-04-22,6202200000,"178,01",REG VIVIENDA             
2024-07-19,2024-06-4, 00274B00700000  ,"144,19",LOCAL COMERCIAL          
2024-07-19,2024-06-10,35203900000,"268,1",VIVIENDA 1 Y 2           
2024-07-19,2024-07-4,38401000000,"268,12",CONS PISCINA             
2024-07-22,2024-06-5,112401200000,"225,47",VIVIENDA                 
2024-07-22,2024-06-18, 00470A01600000  ,"272,24",VIVIENDA                 
2024-07-22,2024-06-19,127002900000,"283,16",VIVIENDA                 
2024-07-22,2024-06-24, 00931M00300000  ,"175,6",VIVIENDA                 
2024-07-24,2024-05-31,28001700000,"151,85",VIVIENDA                 
2024-07-25,2023-12-11, 00756A02100000  ,"447,27",TALLER DEPOSITO          
2024-07-25,2024-03-11,24701900000,"178,96",VIVIENDA                 
2024-07-26,2023-12-26,42302800000,"306,31",VIVIENDA                 
2024-07-26,2024-03-6,10200100000,"162,52",REGULARIZAR              
2024-07-26,2024-06-10,46801400000,"332,47",VIVIENDA                 
2024-07-29,2024-06-12,65401000000,"91,06",VIVIENDA                 
2024-07-29,2024-06-19,27201500000,"177,73",VIVIENDA                 
2024-07-29,2024-06-27, 00102A02500000  ,"127,31",VIVIENDA                 
2024-07-30,2024-03-18, 00962B00200000  ,"160,54",10M2  POR UNICA VEZ      
2024-07-30,2024-06-12,64200100000,"328,22",VIVIENDA                 
2024-07-30,2024-06-24,10000100000,"68,22",VIVIENDA                 
2024-07-31,2022-03-29,13401400000,0,                         
2024-07-31,2024-04-25,39601000000,"1016,77",COMERCIO                 
2024-08-1,2024-04-16,65401500002,"177,11",VIVIENDA                 
2024-08-1,2024-05-17,106500400000,"325,03",VIVIENDA                 
2024-08-1,2024-05-24,127500400000,"291,59",VIVIENDA                 
2024-08-1,2024-06-4,59802500000,"22,98",LOCAL COMERCIAL          
2024-08-1,2024-06-26,65801300000,"462,35",CONFORME A OBRA          
2024-08-1,2024-07-4, 01073H00700000  ,"146,53",VIVIENDA                 
2024-08-2,2023-12-26,41800800000,"233,61",BAR                      
2024-08-2,2024-02-9,53400700000,"1497,61",VIVIENDA COLECTIVA-COMER 
2024-08-2,2024-04-22, 00953D01500000  ,"125,6",VIVIENDA                 
2024-08-2,2024-04-23,4801400000,"233,83",AMPLIACION               
2024-08-2,2024-05-2, 00804C03100000  ,"84,64",VIVIENDA                 
2024-08-2,2024-05-27,65903200000,"199,17",QUINCHO                  
2024-08-2,2024-06-5,15100300000,"83,01",VIVIENDA                 
2024-08-2,2024-07-1, 0930A100400000  ,"143,54",VIVIENDA                 
2024-08-5,2023-12-29,66300500000,"409,57",VIVIENDA                 
2024-08-5,2024-04-29, 00240A01500000  ,"103,55",VIVIENDA                 
2024-08-5,2024-06-18,51301200000,"186,82",SALON CCIAL.-DEP.        
2024-08-5,2024-06-18,127701200000,"271,29",VIVIENDA                 
2024-08-6,2023-12-27, P1302500100000  ,"9050,33",INDUSTRIA                
2024-08-6,2024-03-5, 00089A01000000  ,"147,16",VIVIENDA                 
2024-08-6,2024-05-22,43800800000,"702,04",REFORMAS INTERNAS        
2024-08-6,2024-06-4,43800800000,"702,04",REFORMAS INTERNAS        
2024-08-7,2023-01-2,18800500000,"175,98",REG VIVIENDA             
2024-08-7,2024-04-4,43201700000,"148,09",REG VIVIENDA             
2024-08-7,2024-04-4,43201700000,"154,09",10M2  POR UNICA VEZ      
2024-08-7,2024-06-19,66303500000,"186,77",VIVIENDA                 
2024-08-7,2024-07-3,55003400000,"127,36",DEMOLICION PARCIAL       
2024-08-8,2023-12-19,40202000000,"221,62",10M2  POR UNICA VEZ      
2024-08-8,2024-02-28,50001200000,"181,04",REG VIVIENDA             
2024-08-8,2024-08-8, 00465B00400000  ,"203,37",DEPOSITO PARA ALQ USO COM
2024-08-9,2024-02-19,52001100001,"228,8",CONFORME A OBRA          
2024-08-9,2024-05-29, 01261G01400000  ,"361,87",REG VIVIENDA             
2024-08-9,2024-05-31,41001700000,0,DEMOLICION TOTAL         
2024-08-9,2024-06-4, 00930D00300000  ,"476,18",CONS VIVIENDA            
2024-08-12,2021-07-1,34802500000,"221,43",REG ALERO                
2024-08-13,2022-05-11, 00249A01400000  ,"2724,5",VIVIENDA                 
2024-08-13,2023-11-28,34801900001,"248,41",REG VIVIENDAS 1 Y 2      
2024-08-13,2024-03-21, P0500100900000  ,"189,22",HANGAR                   
2024-08-13,2024-07-2,82801000000,"154,11",CASA QUINTA              
2024-08-13,2024-07-19, 00953F01200000  ,"171,02",REG VIVIENDA             
2024-08-14,2024-04-11,36001400000,"140,37",REFORMAS INTERNAS        
2024-08-14,2024-05-28, 00558A02000000  ,"421,56",CONSULTORIOS MEDICOS     
2024-08-15,2023-12-21,35100300000,"238,82",VIVIENDA                 
2024-08-15,2024-06-26, P1102001800000  ,"19,25",REG VIVIENDA             
2024-08-15,2024-07-5,121300300000,"240,54",CONS VIVIENDA            
2024-08-15,2024-07-22,60400800000,"109,22",VIVIENDA                 
2024-08-16,2024-07-2, 00809B00200000  ,"139,78",10M2  POR UNICA VEZ      
2024-08-19,2022-09-16,18502400000,"821,27",REG. AMP. DEPOSITO       
2024-08-19,2024-07-16,75701400000,150,CONS TALLER              
2024-08-19,2024-07-17,34901200000,"231,71",LOCAL COMERCIAL          
2024-08-19,2024-07-23,12901700000,"137,75",REG DEPOSITO             
2024-08-19,  /  /  , 00809G01100000  ,40,VIVIENDA                 
2024-08-20,2024-04-15, 00930F00900000  ,"223,76",REG.PISCINA              
2024-08-20,2024-05-28,71302800000,168,AMPLIACION               
2024-08-20,2024-06-26,34702500000,"378,22",VIVIENDA                 
2024-08-20,2024-07-12, 01265B01300000  ,"252,42",CONFORME A OBRA          
2024-08-20,2024-07-17,62701700000,"317,82",INSTITUTO EDUCATIVO      
2024-08-20,2024-08-1, 01116D00100000  ,"224,52",VIVIENDA                 
2024-08-20,2024-08-20, P0401003600000  ,"46206,06",PLANTA DE SILOS          
2024-08-21,2024-02-28, P0900901100000  ,"439,81",CONS VIVIENDA            
2024-08-21,2024-06-24,7500300000,"49,81",REG.PISCINA              
2024-08-22,2024-03-27,104201800000,"162,59",CONS. AMP VIVIENDA       
2024-08-23,2023-08-29,108402100000,"2795,82",REG LOCAL COMERCIAL      
2024-08-23,2024-07-2,59100700000,"640,22",10M2  POR UNICA VEZ      
2024-08-23,2024-07-18,39402200000,"253,16",VIVIENDA                 
2024-08-23,2024-07-31,25801800000,"107,27",VIVIENDA                 
2024-08-26,2024-07-2, 00953C01100000  ,"129,51",VIVIENDA                 
2024-08-26,2024-07-22, 0148E101400000  ,"151,79",REGULARIZAR              
2024-08-26,2024-07-25,64702300000,0,DEMOLICION TOTAL         
2024-08-27,2024-03-26,6202100000,"1837,64",GALPON                   
2024-08-27,2024-06-4,5301900000,"397,16",VIVIENDA                 
2024-08-27,2024-06-7,101500200000,"1110,76",DEPOSITO                 
2024-08-27,2024-08-1, 01073L01900000  ,"82,78",REG DEPOSITO FAMILIAR    
2024-08-27,2024-08-6,40300100000,"372,99",REG VIVIENDA             
2024-08-28,2024-07-8,99802200000,"104,84",AMP VIVIENDA             
2024-08-28,2024-07-15,19301500000,"153,44",VIVIENDA                 
2024-08-28,2024-07-19,36300900000,"198,79",DEMOLICION PARCIAL       
2024-08-29,2022-08-17, 00962G01000000  ,"153,75",REG Y AMPL VIVIENDA      
2024-08-29,2024-01-24,71002500000,"369,56",CONS VIVIENDA COLECTIVA  
2024-08-29,2024-07-25,61301800000,"121,2",10M2  POR UNICA VEZ      
2024-08-29,2024-08-1,98601000000,"63,54",CONS VIVIENDA            
2024-08-29,2024-08-1,98601100000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601200000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601300000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601400000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601500000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601600000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601700000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601800000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98601900000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98602000000,"55,76",CONS VIVIENDA            
2024-08-29,2024-08-1,98602100000,"55,76",CONS VIVIENDA            
2024-08-30,2022-04-27,48703600000,"2479,2",REG VIVIENDA             
2024-08-30,2024-08-1,98602200000,"55,76",CONS VIVIENDA            
2024-08-30,2024-08-1,98602300000,"55,76",CONS VIVIENDA            
2024-08-30,2024-08-1,98602400000,"55,76",CONS VIVIENDA            
2024-08-30,2024-08-1,98602500000,"55,76",CONS VIVIENDA            
2024-08-30,2024-08-1,98602600000,"63,54",CONS VIVIENDA            
2024-08-30,2024-08-1,98602700000,"63,54",CONS VIVIENDA            
2024-08-30,2024-08-1,98602800000,"55,76",CONS VIVIENDA            
2024-08-30,2024-08-15,92200900000,"119,87",CONS PISCINA             
2024-09-2,2024-07-23,127402000000,"250,12",REG Y AMPL VIVIENDA      
2024-09-2,2024-08-1,98602900000,"55,76",CONS VIVIENDA            
2024-09-2,2024-08-1,98603300000,"55,76",CONS VIVIENDA            
2024-09-2,2024-08-1,98603400000,"55,76",CONS VIVIENDA            
2024-09-2,2024-08-1,98603500000,"55,76",CONS VIVIENDA            
2024-09-2,2024-08-15, 00548D02600000  ,"99,21",10M2  POR UNICA VEZ      
2024-09-2,2024-09-2,98603000000,"55,76",CONS VIVIENDA            
2024-09-2,2024-09-2,98603100000,"55,76",CONS VIVIENDA            
2024-09-2,2024-09-2,98603200000,"55,76",CONS VIVIENDA            
2024-09-3,2024-06-25,73200300000,"266,84",REG Y AMPL VIVIENDA      
2024-09-3,2024-08-1,98603600000,"55,76",CONS VIVIENDA            
2024-09-3,2024-08-1,98603800000,"55,76",CONS VIVIENDA            
2024-09-3,2024-08-1,98603900000,"55,76",CONS VIVIENDA            
2024-09-3,2024-08-1,98604000000,"55,76",CONS VIVIENDA            
2024-09-3,2024-08-1,98604100000,"55,76",CONS VIVIENDA            
2024-09-3,2024-09-3,98603700000,"55,76",CONS VIVIENDA            
2024-09-3,2024-09-3, 00986C00200000  ,"55,76",CONS VIVIENDA            
2024-09-4,2023-12-12, 00148D01700000  ,"132,06",REG VIVIENDA             
2024-09-4,2024-07-16,104200400000,"202,4",VIVIENDA                 
2024-09-4,2024-08-1,98604200000,"55,76",CONS VIVIENDA            
2024-09-4,2024-08-1,98604300000,"55,76",CONS VIVIENDA            
2024-09-5,2024-07-8, 00889C00700000  ,"174,17",VIVIENDA                 
2024-09-5,2024-08-1, 00986C00100000  ,"55,76",CONS VIVIENDA            
2024-09-5,2024-08-1, 00986C00300000  ,"55,76",CONS VIVIENDA            
2024-09-5,2024-08-1, 00986C00400000  ,"55,76",CONS VIVIENDA            
2024-09-5,2024-08-1, 00986C00500000  ,"55,76",CONS VIVIENDA            
2024-09-6,2023-11-28,14402600000,"261,02",REG SALON GARAGE         
2024-09-6,2024-06-12, 00672A02600000  ,"295,57",REGULARIZACION           
2024-09-6,2024-07-29,45501500000,"248,99",DEMOLICION PARCIAL       
2024-09-6,2024-08-1, 00801C00200000  ,"129,28",CONFORME A OBRA          
2024-09-6,2024-08-1, 00986C00600000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-1, 00986C00700000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-1, 00986C00800000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-1, 00986C00900000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-1, 00986C01000000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-1, 00986C01100000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-1, 00986C01200000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-1, 00986C01300000  ,"55,76",CONS VIVIENDA            
2024-09-6,2024-08-19,64201900000,"207,75",DEMOLICION PARCIAL       
2024-09-6,2024-08-19,67900700000,"112,03",REG VIVIENDA             
2024-09-9,2024-04-30,55001300000,"255,47",DEMOLICION PARCIAL       
2024-09-9,2024-08-1, 00986C01400000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C01800000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C01900000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C02000000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C02100000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C02200000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C02300000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C02400000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C02500000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-08-1, 00986C02600000  ,"55,76",CONS VIVIENDA            
2024-09-9,2024-09-9, 00793B03500000  ,40,CONS VIVIENDA            
2024-09-9,  /  /  , 00986C01500000  ,"55,76",CONS VIVIENDA            
2024-09-9,  /  /  , 00986C01700000  ,"55,76",CONS VIVIENDA            
2024-09-10,2024-08-1, 00986C02700000  ,"55,76",CONS VIVIENDA            
2024-09-10,2024-08-1, 00986C02800000  ,"55,76",CONS VIVIENDA            
2024-09-10,2024-08-1, 00986C02900000  ,"55,76",CONS VIVIENDA            
2024-09-10,2024-08-1, 00986C03000000  ,"55,76",CONS VIVIENDA            
2024-09-10,2024-08-1, 00986C03100000  ,"55,76",CONS VIVIENDA            
2024-09-11,2024-06-6,55500800000,"291,74",DEPOSITO                 
2024-09-11,2024-06-24,75301300000,"350,22",REG.PISCINA              
2024-09-11,2024-06-28,4900700000,"163,12",REG VIVIENDA             
2024-09-11,2024-07-4, 00065A00800000  ,"98,54",PISCINA                  
2024-09-11,2024-07-15, 0930B200200000  ,"167,9",CONS VIVIENDA            
2024-09-11,2024-07-15,31801000000,"249,01",CONS VIVIENDA            
2024-09-11,2024-08-12, 00793A01500000  ,"164,09",VIVIENDA                 
2024-09-11,2024-08-27,84502200000,"407,84",CONFORME A OBRA          
2024-09-12,2024-07-10, 00548B00600000  ,214,REG.PISCINA              
2024-09-12,2024-07-10,65302300000,"110,38",REG VIVIENDA             
2024-09-12,2024-07-12,110303000000,"100,39",REG VIVIENDA             
2024-09-12,2024-07-15, 00400B03500102  ,"283,42",VIVIENDAS COLECTIVAS     
2024-09-12,2024-07-26, P1301301600000  ,200,DEPOSITO MAQ.AGRICOLAS   
2024-09-13,2024-07-26,65002400000,"150,93",VIVIENDA                 
2024-09-13,2024-08-9,50700400000,"499,1",REG LOCAL COMERCIAL      
2024-09-16,2024-04-18, P1300300800000  ,"1889,68",REGULARIZACION           
2024-09-16,2024-06-4,45101000000,"167,51",CONFORME A OBRA          
2024-09-16,2024-06-4,65501500002,"155,14",VIVIENDA                 
2024-09-16,2024-08-21,122301300000,"59,34",CONS VIVIENDA            
2024-09-17,2024-04-3, P1300200500000  ,"6734,51",INDUSTRIA                
2024-09-17,2024-06-3, P1400202000000  ,"726,31",REG AMP                  
2024-09-17,2024-06-11, 00119B02700000  ,"96,88",CAMBIO DE TECHO          
2024-09-18,2024-07-10,26700900000,"308,39",DEMOLICION PARCIAL       
2024-09-18,2024-07-26, P1302500800000  ,"689,43",CONST OFICINAS           
2024-09-18,2024-08-26,38102200000,"608,99",DEMOLICION ALERO         
2024-09-19,2024-06-24,72500400000,"245,05",REGULARIZACION           
2024-09-19,2024-07-5,43801300000,"333,33",LOCAL COMERCIAL          
2024-09-19,2024-07-8, P0600100100000  ,"1430,22",REG VIVIENDA             
2024-09-19,2024-08-23, 00148G01600000  ,0,REG.PISCINA              
2024-09-19,2024-08-26, 00240B02200000  ,"113,14",SALON COMERCIAL          
2024-09-20,2024-08-1, P1301303000000  ,"374,41",DEMOLICION PARCIAL       
2024-09-20,2024-08-20, 00793B03400000  ,"68,59",VIVIENDA                 
2024-09-23,2024-06-13,51101500000,"112,19",VIVIENDA                 
2024-09-23,2024-06-19,65702000000,"95,28",VIVIENDA                 
2024-09-23,2024-08-28,10700800000,"158,75",DEMOLICION PARCIAL       
2024-09-24,2023-11-30, P1300202800000  ,"15977,64",DEMOLICION PARCIAL       
2024-09-24,2024-07-22,21801100000,"212,13",VIVIENDA                 
2024-09-24,2024-08-12,64302200000,"279,32",REG VIVIENDA             
2024-09-24,2024-08-23,7000100000,"147,2",VIVIENDAS                
2024-09-25,2023-09-12, 01019B01500000  ,"859,06",REG LOCAL COMERCIAL      
2024-09-25,2024-07-23,90803100000,"271,72",VIVIENDA                 
2024-09-25,2024-08-14,102100400000,"688,91",REG VIVIENDA             
2024-09-25,2024-08-26,69602000000,"155,03",VIVIENDA                 
2024-09-26,2024-08-1,59801300000,"198,84",REGULARIZACION           
2024-09-27,2023-03-14,23300400000,"587,42",VIVIENDAS COLECTIVAS     
2024-09-27,2023-09-28,16700400001,"191,02",REG VIVIENDAS 1 Y 2      
2024-09-27,  /  /  , 00909G01000000  ,40,VIVIENDA                 
2024-09-30,2017-09-14,16700400001,"191,02",VIVIENDA                 
2024-09-30,2024-02-6, 00806B02600000  ,"83,91",CONS VIVIENDA            
2024-09-30,2024-08-12,27600600000,0,DEMOLICION TOTAL         
2024-10-1,2024-04-15,30500200000,"252,97",CONS TALLER              
2024-10-1,2024-06-4,51001700000,"207,21",REG - CAMBIO DE USO      
2024-10-1,2024-08-16,36801900000,"123,69",REG.PISCINA              
2024-10-2,2024-01-16,61002000000,"281,84",CONS. AMP VIVIENDA       
2024-10-2,2024-08-26, 00804C02900000  ,"81,29",CONS VIVIENDA            
2024-10-2,2024-09-19,32802500000,"247,71",CONFORME A OBRA          
2024-10-3,2022-04-12, 00248B02100000  ,"255,49",REG VIVIENDA             
2024-10-3,2023-09-5,86501500000,"499,56",DEPOSITO                 
2024-10-3,2023-12-6,62003200000,"105,14",DEMOLICION DEPOSITO      
2024-10-3,2024-03-11,49702400000,"478,03",OFICINAS                 
2024-10-3,2024-07-30,31900400000,"203,65",CAMBIO DE USOS           
2024-10-3,2024-08-2, 00400A00900000  ,"234,65",REG VIVIENDA             
2024-10-3,2024-08-16,75502900000,"811,97",DEMOLICION ENTREPISO     
2024-10-3,2024-09-5,73302100000,0,DEMOLICION TOTAL         
2024-10-4,2023-08-24,43201400000,"156,84",VIVIENDA                 
2024-10-4,2024-07-5,38402500000,"329,72",QUINCHO                  
2024-10-4,2024-08-28,32301100000,"349,98",REG VIVIENDA             
2024-10-7,2023-12-22,127400900000,"62,37",PISCINA                  
2024-10-7,2024-07-1,62603500000,"469,93",VIVIENDA                 
2024-10-7,2024-07-25,53800800000,"351,31",REFORMA INTERNA          
2024-10-7,2024-08-16,39203100000,"207,97",REG DEPOSITO             
2024-10-7,2024-08-29,48202200401,"1459,66",LOCAL COMERCIAL          
2024-10-7,2024-08-30, 00548D02700000  ,"124,11",REG VIVIENDA             
2024-10-7,2024-09-2, 00120D00500000  ,"190,04",AMPLIACION               
2024-10-7,2024-09-5,95800200000,"151,36",VIVIENDA                 
2024-10-7,2024-09-10, 00804E01300000  ,"40,51",CONS VIVIENDA            
2024-10-7,  /  /  , C0707200500000  ,"3,36",DEPOSITO FUNERARIO       
2024-10-8,2024-05-3,24400700000,"271,36",VIVIENDA                 
2024-10-8,2024-06-11, 00839B02200000  ,"200,57",CONS. AMP VIVIENDA       
2024-10-8,2024-07-1, P0901100400000  ,"296,6",VIVIENDAS UNIFAMILIARES  
2024-10-8,2024-07-23,106702000000,"615,54",REG OFICINAS             
2024-10-8,2024-08-5,109000300000,"746,65",REG Y AMPL VIVIENDA      
2024-10-8,2024-08-7,17502300000,"278,68",CONS VIVIENDA            
2024-10-8,2024-08-20,19100200000,"116,2",CONS. AMP VIVIENDA       
2024-10-8,2024-08-27, 00142P00100000  ,"73,84",LOCAL COMERCIAL          
2024-10-8,2024-09-6, 00548B00800000  ,"150,35",DEMOLICION TOTAL         
2024-10-9,2024-05-29, 00931B00600000  ,"215,43",CONS. AMP VIVIENDA       
2024-10-9,2024-06-27,12201100000,"231,96",VIVIENDAS                
2024-10-9,2024-08-15,53003000000,"105,28",VIVIENDA                 
2024-10-9,2024-09-9,60403100000,"424,18",CONFORME A OBRA          
2024-10-10,2024-06-26,42401100000,"313,32",REG VIVIENDA             
2024-10-10,2024-08-29,53102300000,"208,07",REG VIVIENDA             
2024-10-10,2024-09-10,60802700000,"165,24",AMP VIVIENDA             
2024-10-14,2023-02-13, 00908F01700000  ,"293,32",REG Y AMPL VIVIENDA      
2024-10-14,2024-08-15,75202200000,"152,02",DEMOLICION DEPOSITO      
2024-10-14,2024-08-20,121200100000,"343,48",CONS. AMP VIVIENDA       
2024-10-15,2024-08-30, 01073E02000000  ,"161,31",CONS VIVIENDA            
2024-10-15,2024-09-9,60403400000,"164,86",VIVIENDA                 
2024-10-16,2024-07-12,49205100000,"273,87",CONFORME A OBRA          
2024-10-16,2024-09-19,2101800000,"112,06",VIVIENDA                 
2024-10-16,2024-10-16,49205100000,0,                         
2024-10-17,2024-07-25, 00931O02500000  ,"175,53",CONS. AMP VIVIENDA       
2024-10-17,2024-08-12,121300300000,"293,07",REG VIVIENDAS 1 Y 2      
2024-10-17,2024-08-28,46602200000,"195,99",VIVIENDA                 
2024-10-17,2024-09-5, 00955A01100000  ,"124,82",VIVIENDA                 
2024-10-18,2024-07-23, 01261B00100000  ,"494,76",VIVIENDA                 
2024-10-18,2024-08-28,65502100000,"476,11",REG AZOTEA               
2024-10-18,2024-09-6,27102700000,"117,77",VIVIENDA                 
2024-10-18,2024-09-11,96600200000,"258,13",VIVIENDAS UNIFAMILIARES  
2024-10-21,2024-09-5,103100500000,0,DEMOLICION TOTAL         
2024-10-21,  /  /  , 00614C01300000  ,40,VIVIENDA                 
2024-10-22,2024-09-11,59403500004,"1112,68",DEMOLICION PARCIAL       
2024-10-22,2024-10-6, 00986A03400000  ,"122,87",CONS VIVIENDA            
