presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2025-01-23,2024-12-9, 00251A01300000  ,"160,53",REGULARIZACION           
2025-01-24,2024-10-1,64803100000,"543,55",VIVIENDA                 
2025-01-24,2024-10-14,106300600000,"314,3",AMP VIVIENDA             
2025-01-24,2024-10-23,25702600000,"170,58",CONFORME A OBRA          
2025-01-24,2024-12-16,125001700000,"169,36",VIVIENDA                 
2025-01-27,2024-11-25,31400100000,"258,75",VIVIENDA                 
2025-01-28,2024-05-20,47700300000,"269,88",AMP VIVIENDA             
2025-01-28,2024-10-31,58101000000,"207,19",VIVIENDA-CONSULTORIO     
2025-01-28,2024-12-26, 00142V01600000  ,"160,5",VIVIENDA                 
2025-01-29,2024-08-7, 00804E00200000  ,"70,92",VIVIENDA                 
2025-01-29,2024-09-5,97803500000,"131,97",VIVIENDA                 
2025-01-29,2024-10-4,102100400000,"688,91",VIVIENDAS                
2025-01-29,2024-10-28,14301100000,"189,67",VIVIENDA                 
2025-01-29,2025-01-14,5502600000,"101,97",VIVIENDA                 
2025-01-30,2024-10-15,60003100000,"830,08",SALON CCIAL-VIV.         
2025-01-30,2024-12-9,25902000000,"144,88",VIVIENDA                 
2025-01-31,2024-11-6,84901300000,"178,17",REG VIVIENDA             
2025-01-31,2024-11-26, 00931K02300000  ,"88,73",CIERRE GALERIA           
2025-01-31,2024-12-4,73602200000,"94,78",VIVIENDA                 
2025-01-31,2024-12-16,54502700000,"138,47",REGULARIZACION           
2025-01-31,2024-12-18,90802800000,"47,03",QUINCHO                  
2025-02-4,2024-08-12,73300100000,"999,68",VIVIENDA                 
2025-02-4,2025-01-2,64802300000,"184,54",VIVIENDA                 
2025-02-5,2024-11-4, 00955C02300000  ,"122,89",VIVIENDA                 
2025-02-5,2024-12-19,34502100000,"164,68",10M2  POR UNICA VEZ      
2025-02-6,2024-12-4, 00930I00100000  ,"440,99",REG AMP VIVIENDA         
2025-02-6,2024-12-26, 0747CH00900000  ,"147,24",VIVIENDA                 
2025-02-6,  /  /  , 00614C01700000  ,40,VIVIENDA                 
2025-02-7,2023-06-23,47900900000,"452,54",LOCAL COMER VIV          
2025-02-7,2024-10-25,74400400000,"287,49",VIVIENDA                 
2025-02-7,2024-11-6,22903100000,"373,98",VIVIENDA                 
2025-02-7,2024-12-4,18201900000,"133,15",VIVIENDA                 
2025-02-7,2024-12-4,27501000000,"179,3",VIVIENDA                 
2025-02-7,2024-12-16, 00678B00200000  ,"75,53",VIVIENDA                 
2025-02-7,  /  /  ,81002500000,40,VIVIENDA                 
2025-02-7,  /  /  , 00804E01200000  ,40,VIVIENDA                 
2025-02-10,2024-10-12,4900200000,"467,34",AMPLIACION               
2025-02-10,2024-10-25,50802500001,"284,45",LOCAL COMERCIAL          
2025-02-10,2024-11-20, P1301101600000  ,"10135,9",DEPOSITO SEM C/OFIC.     
2025-02-10,  /  /  ,20003100000,40,VIVIENDA                 
2025-02-11,2024-10-24, 01261B00200000  ,"415,82",VIVIENDA                 
2025-02-11,2024-12-13,126702000000,"209,08",VIVIENDA                 
2025-02-11,2024-12-30,24101800000,"155,01",VIVIENDA                 
2025-02-12,2024-09-23,48800800000,"390,53",LOCAL COMERCIAL          
2025-02-12,2024-12-26, 00801E00100000  ,"116,59",VIVIENDAS                
2025-02-13,2024-12-10,127403200000,"250,78",VIVIENDA                 
2025-02-13,2024-12-20, 00908F02000000  ,"152,22",VIVIENDA                 
2025-02-14,2022-10-27,33901400000,"776,16",VIVIENDAS COLECTIVAS     
2025-02-14,2024-06-25,61800800000,"144,68",VIVIENDA                 
2025-02-14,2024-11-22,33201400000,"86,17",VIVIENDA                 
2025-02-14,2024-12-23,106900900000,"133,79",REGULARIZAR              
2025-02-14,2025-01-2,53101000000,"117,23",VIVIENDA                 
2025-02-14,2025-01-2,53101100000,"159,15",VIVIENDA                 
2025-02-17,2024-11-5,77800400000,"785,84",CENTRO ONCOLOGICO        
2025-02-17,2025-01-2,57702000000,"274,72",VIVIENDA                 
2025-02-18,2024-08-29, P1302500600000  ,"787,57",IND.METALURGICA          
2025-02-18,2024-10-22,124701400000,"288,9",OFICINA  ADMINISTRATIVA  
2025-02-18,2024-10-29,60003700001,"413,58",VIVIENDAS UNIFAMILIARES  
2025-02-18,2024-10-29,55600300000,"302,48",VIVIENDA                 
2025-02-18,2024-11-19,73202200000,"276,85",COCHERA COMERCI          
2025-02-19,2024-03-5,62002000000,"117,29",VIVIENDA                 
2025-02-20,2024-11-25, 00119B02500000  ,"102,12",REGULARIZAR              
2025-02-20,2024-11-29, 00793C04200000  ,"118,59",VIVIENDA                 
2025-02-20,2024-12-23, 00486B00200000  ,"208,36",VIVIENDA                 
2025-02-21,2024-09-6,11702800000,"148,23",VIVIENDA                 
2025-02-21,2024-10-18,34501800000,"265,41",VIVIENDA                 
2025-02-21,2024-11-19,59301200000,"226,85",VIVIENDA                 
2025-02-21,2024-12-19, 0104B101000000  ,"70,98",VIVIENDA                 
2025-02-24,2024-11-14, 00908F01200000  ,"116,32",BAR                      
2025-02-24,2024-12-26,62002200000,"218,51",VIVIENDA                 
2025-02-25,2024-04-30,72401200000,"186,93",VIVIENDA                 
2025-02-25,2024-10-21, 00747O02100000  ,"99,47",VIVIENDA                 
2025-02-25,2024-12-11,7201600000,"134,07",REGULARIZACION           
2025-02-25,2024-12-23,63400100000,"208,31",VIVIENDA                 
2025-02-26,2024-05-16,52903300000,"183,8",VIVIENDA                 
2025-02-26,2024-10-28, 01073H01200000  ,"168,25",CONS VIVIENDA            
2025-02-26,2024-12-30,40500600000,0,DEMOLICION TOTAL         
2025-02-26,2025-01-6,73301500000,"187,49",VIVIENDA                 
2025-02-26,  /  /  ,90900800000,40,VIVIENDA                 
2025-02-27,2024-09-9, 00470A00800000  ,"199,45",REGULARIZAR              
2025-02-27,2024-10-10,94001200000,"134,45",SALON COMERCIAL          
2025-02-27,2024-10-28,72401000000,"152,48",REGULARIZAR              
2025-02-27,2024-11-28, 00548A01500000  ,"324,72",LOCAL COMERCIAL          
2025-02-27,2025-02-17, 01117C00400000  ,"318,55",VIVIENDA                 
2025-02-28,2024-09-27,98701800000,"161,2",REGULARIZACION           
2025-02-28,2024-10-9,104403500000,"293,19",VIVIENDA COLECTIVA       
2025-02-28,2024-11-19,9200200000,"254,22",VIVIENDA                 
2025-02-28,2024-11-26,22402600000,"112,5",VIVIENDA                 
2025-02-28,2024-12-12,53902500000,118,DEPOSITO                 
2025-02-28,2024-12-23,42000500000,"377,01",REGULARIZACION           
2025-02-28,2025-01-23, 00163A01600000  ,"206,37",10M2  POR UNICA VEZ      
2025-02-28,  /  /  ,79302300000,40,PLANO MUNICIPAL          
2025-02-28,  /  /  ,125701100000,"145,12",VIVIENDA                 
2025-03-5,2024-12-26,53500100000,"269,98",VIVIENDA                 
2025-03-6,2024-07-3,121400700000,"196,52",VIVIENDA                 
2025-03-6,2024-09-20,26700900000,"1364,74",VIVIENDA                 
2025-03-6,2024-11-12, 00931O02500000  ,"200,76",VIVIENDA                 
2025-03-6,2024-11-12,28402500000,"330,57",VIVIENDA-TALLER          
2025-03-7,2024-11-4,43501500000,"1437,23",EDIFICIO                 
2025-03-7,2025-02-12, 00931M00400000  ,"170,61",VIVIENDA                 
2025-03-7,2025-03-7, 00810D02100000  ,"63,89",VIVIENDA                 
2025-03-10,2024-11-25, 00077G00700000  ,"365,17",LOCAL ADMINISTR          
2025-03-12,2024-08-7,60701400000,"114,57",VIVIENDA                 
2025-03-12,2025-01-2,2103300000,"544,59",VIVIENDA-LOCAL           
2025-03-12,2025-01-17,59902800000,"96,73",DEPOSITO COMERCIAL       
2025-03-12,  /  /  , 00983A01000000  ,40,VIVIENDA                 
2025-03-13,2025-01-3, 00077C00100000  ,"216,12",VIVIENDAS UNIFAMILIARES  
2025-03-13,2025-02-10, 00118C00600000  ,"213,69",VIVIENDA                 
2025-03-13,2025-03-13, 00879A00800000  ,40,                         
2025-03-17,2024-11-19, 00756A01700000  ,297,LOCAL COMERCIAL          
2025-03-17,2025-03-17, 00879A00700000  ,40,                         
2025-03-17,  /  /  , 00814C00400000  ,"134,87",VIVIENDA                 
2025-03-18,2024-10-15, 00953D00900000  ,"731,18",VIVIENDA COLECTIVA       
2025-03-18,2025-02-4,24701400000,"79,41",VIVIENDAS UNIFAMILIARES  
2025-03-19,2002-12-30, 00075A01800000  ,"141,14",PLANO MUNICIPAL          
2025-03-19,2024-09-23, P0600100800000  ,"177,79",VIVIENDA RURAL           
2025-03-19,2024-11-20,128002300000,0,VIVIENDA                 
2025-03-19,2024-12-2, 00103D02000000  ,"295,93",VIVIENDA                 
2025-03-20,2024-12-9,57801400000,"330,01",REG VIVIENDA             
2025-03-20,2024-12-26,93601300000,"185,55",VIVIENDA                 
2025-03-21,2024-12-19, 0930B101300000  ,75,QUINCHO                  
2025-03-27,2025-02-20,60902200000,"100,84",VIVIENDA                 
2025-03-28,2025-02-12,39400900000,"277,62",VIVIENDA                 
2025-03-31,2019-02-12,64201100000,"91,64",VIVIENDA                 
2025-03-31,2024-12-11, P0901100300000  ,0,                         
2025-03-31,2025-01-8,18301400000,"158,9",SALON COMERCIAL          
2025-03-31,2025-01-27,102100300000,"371,76",VIVIENDA                 
2025-04-1,2024-06-3, P1302101800000  ,"4293,69",REGULARIZACION           
2025-04-1,2024-12-10,61701500000,"606,89",DEPOSITO                 
2025-04-4,2025-01-21,53904200000,"268,35",DEMOLICION PARCIAL       
2025-04-7,2024-07-17, P1400100100000  ,"573,13",GALPON DEPOSITO          
2025-04-7,2024-11-27,40201200000,"444,32",COCHERAS                 
2025-04-8,2025-01-2, 00953N02400004  ,"201,81",DEPOSITO                 
2025-04-8,2025-01-3,86401700000,"345,81",VIVIENDA                 
2025-04-8,2025-01-13,60102900000,"198,85",VIVIENDA                 
2025-04-8,2025-01-17, P1302200400000  ,"923,8",REGULARIZACION           
2025-04-8,2025-01-22,81801000000,"19,95",VIVIENDA                 
2025-04-9,2025-02-13,10000100000,"100,46",VIVIENDA                 
2025-04-9,2025-02-24,71201400000,"207,73",VIVIENDA                 
2025-04-9,2025-02-24,27101800000,"60,91",QUINCHO                  
2025-04-11,2025-01-15,50202800000,"214,9",VIVIENDA                 
2025-04-11,2025-02-21,40900200000,"131,51",VIVIENDA                 
2025-04-11,2025-02-25, 00674A01800000  ,0,VIVIENDA                 
2025-04-11,2025-02-26,55201600000,0,DEMOLICION TOTAL         
2025-04-14,2024-11-21,64202800000,"353,26",DEPOSITO                 
2025-04-14,2024-12-6,50900300000,"204,05",OFICINA  ADMINISTRATIVA  
2025-04-14,2025-01-28,43802600001,"414,54",SALON COMERCIAL          
2025-04-14,2025-02-3,43401900000,"197,18",VIVIENDA                 
2025-04-14,2025-02-3, P1301303000000  ,"453,13",DEPOSITO                 
2025-04-14,2025-03-11, 00038C03100000  ,"179,83",VIVIENDA                 
2025-04-14,2025-03-26, 00931T00900000  ,"249,35",VIVIENDA                 
2025-04-15,2024-12-11,2200300000,"276,4",LOCAL COMERCIAL          
2025-04-15,2024-12-26, 00801E00100000  ,"130,3",VIVIENDAS                
2025-04-15,2024-12-27,61600800000,"231,07",DEPOSITO                 
2025-04-15,2025-01-16,120602300000,"143,16",DEMOLICION PARCIAL       
2025-04-15,2025-02-21,83802200000,"257,75",DEPOSITO COMERCIAL       
2025-04-15,2025-02-28, 0142A502400000  ,"155,03",VIVIENDA                 
2025-04-15,2025-03-19,46401600000,"158,9",VIVIENDA                 
2025-04-16,2024-03-26,58302700000,"492,01",VIVIENDAS UNIFAMILIARES  
2025-04-16,2024-04-23,56303900000,"348,11",VIVIENDAS UNIFAMILIARES  
2025-04-16,2024-12-13,107302500000,"267,44",VIVIENDA                 
2025-04-16,2025-01-14,19701000000,"144,64",VIVIENDA                 
2025-04-16,2025-01-30,42302100000,"186,21",REGULARIZACION           
2025-04-16,2025-02-5,127802900000,"281,55",VIVIENDA                 
2025-04-16,2025-02-6,50402700000,0,VIVIENDA                 
2025-04-16,2025-02-24,17201900000,"422,51",REG GALPON               
2025-04-16,2025-03-11, 0930B100400000  ,"105,1",VIVIENDA                 
2025-04-21,2023-02-24,5900300000,"1905,87",DEPOSITO-GALPON          
2025-04-21,2024-04-12, P1302301100000  ,"2071,27",DEPOSITO METALURGICO     
2025-04-21,2024-12-11,43501400000,"657,38",VIVIENDA COLECTIVA       
2025-04-21,2025-03-12, 00120E02000000  ,"43,58",VIVIENDA                 
2025-04-22,2024-09-16,53600100001,"622,42",VIVIENDA COLECTIVA       
2025-04-22,2024-11-20,85100900000,"374,18",VIVIENDA                 
2025-04-22,2024-11-28,13802200000,"828,81",AMP.DEPOSITO             
2025-04-22,2025-01-21, 00249B00200000  ,"208,32",VIVIENDA                 
2025-04-22,2025-02-20,66501200000,"132,42",DEPOSITO COMERCIAL       
2025-04-22,2025-02-26, 01265A01000000  ,"132,03",VIVIENDA                 
2025-04-22,2025-03-10,39400500000,"182,74",VIVIENDA                 
2025-04-22,2025-03-13, 00400E04300000  ,"279,6",AMP VIVIENDA             
2025-04-22,2025-03-21, 01073J02000000  ,"108,66",DEPOSITO DEP.ELECT.      
2025-04-23,2025-02-10, 00248B02000000  ,"266,18",VIVIENDA                 
2025-04-23,2025-02-18,57502200000,"202,86",VIVIENDA                 
2025-04-23,2025-02-28, 00400C01600000  ,"174,78",REGULARIZACION           
2025-04-24,2024-12-30,69600200000,"121,14",REGULARIZACION           
2025-04-24,2025-03-5,24702400000,"115,74",VIVIENDA                 
2025-04-24,2025-03-27,19502200000,"114,85",REG VIVIENDAS 1 Y 2      
2025-04-25,2024-12-4, 00558B03100000  ,"274,87",AMPLIACION               
2025-04-25,2024-12-13,30101400000,0,DEMOLICION TOTAL         
2025-04-25,2025-01-24,41000300000,"136,02",VIVIENDA                 
2025-04-25,2025-02-14, 00931M02300000  ,"83,86",VIVIENDA                 
2025-04-25,2025-02-18,37701100000,"278,3",VIVIENDA                 
2025-04-25,2025-03-7,107503000000,"118,63",VIVIENDA                 
2025-04-25,2025-03-10, 00671A02300000  ,"128,84",VIVIENDA                 
2025-04-25,2025-03-17, P1302301000000  ,"2071,27",DEPOSITO METALURGICO     
2025-04-28,2024-08-28,69701600000,"134,73",10M2  POR UNICA VEZ      
2025-04-28,2024-10-28, 00320A00800000  ,"254,44",REFORMAS INTERNAS        
2025-04-28,2025-01-8, 00759A02300000  ,"106,47",VIVIENDA                 
2025-04-28,2025-02-14,43300400000,"130,55",REGULARIZACION           
2025-04-28,2025-03-5,59001300000,"212,79",OFICINA  ADMINISTRATIVA  
2025-04-29,2024-12-26,84103200000,"234,99",                         
2025-04-29,2025-01-17,19401500000,"101,09",VIVIENDA                 
2025-04-29,2025-02-3,34801600000,"116,78",VIVIENDAS UNIFAMILIARES  
2025-04-29,2025-03-12,62100400000,"110,04",DEMOLICION PARCIAL       
2025-04-29,2025-03-25,26300900000,"85,07",SALON COMERCIAL          
2025-04-30,2024-08-13,55200900000,"829,59",EDIFICIO                 
2025-04-30,2024-10-25,89602700000,"327,4",VIVIENDA-DEPOSITO        
2025-04-30,2025-01-2, 00889A00300000  ,"257,29",VIVIENDAS                
2025-04-30,2025-03-10,43501900000,"225,35",REGULARIZACION           
2025-04-30,2025-03-13,96103000000,"179,01",VIVIENDA                 
2025-04-30,2025-04-14,44900300000,"122,61",VIVIENDA                 
2025-05-5,2024-08-6, 00789A02200000  ,"155,33",VIVIENDAS UNIFAMILIARES  
2025-05-6,2025-02-10,127000200000,"255,73",VIVIENDA                 
2025-05-6,2025-03-7,59401800000,"129,11",VIVIENDA                 
2025-05-7,2024-04-10,121500100000,"378,17",VIVIENDA                 
2025-05-7,2024-08-12,108100500000,"1304,65",OFICINA COMERCIAL        
2025-05-7,2024-11-6,48101900000,"521,95",LOCAL COMERCIAL          
2025-05-7,2025-01-31,17001900000,"150,72",VIVIENDA                 
2025-05-8,2024-02-21,90803000000,"208,51",VIVIENDA                 
2025-05-8,2024-11-22,75401000000,"342,48",VIVIENDAS                
2025-05-8,2024-11-28,22402300000,"210,54",VIVIENDA                 
2025-05-8,2025-03-21,32600100000,"145,7",VIVIENDA                 
2025-05-8,2025-03-26, 00065I02100000  ,"122,47",REGULARIZACION           
2025-05-8,2025-03-27,31602000000,"135,13",VIVIENDA                 
2025-05-9,2024-10-28, P1300102900000  ,"1686,56",OFICINA-DEPOSITO         
2025-05-9,2024-12-11,37800500000,"425,78",OFICINAS                 
2025-05-9,2024-12-13, P0500200500000  ,"1139,72",REGULARIZAR              
2025-05-9,2025-02-3, P0701800400000  ,"725,37",GALPON DEPOSITO          
2025-05-9,2025-02-11,79002300000,"64,44",VIVIENDA                 
2025-05-9,2025-03-10,40602200000,"187,23",VIVIENDA                 
2025-05-9,2025-04-9,121400600000,"187,2",VIVIENDA                 
2025-05-9,  /  /  , 00983B00900000  ,40,VIVIENDA                 
2025-05-12,2021-12-30,52503300003,"372,01",                         
2025-05-12,2025-03-5,59400500000,"248,36",VIVIENDA                 
2025-05-12,2025-03-14,11301300000,"442,5",TALLER DEPOSITO          
2025-05-12,2025-04-3, 00804E00600000  ,"84,74",VIVIENDA                 
2025-05-13,2024-10-28,100401100000,"297,38",VIVIENDA                 
2025-05-13,2025-03-5,17202000000,"426,77",DEPOSITO                 
2025-05-14,2024-06-18,50402600000,"1515,6",ESCUELA-GIMNASI          
2025-05-14,2024-07-26, P1300602800000  ,"799,56",AMP.DEPOSITO             
2025-05-14,2025-03-7, 01072F01000000  ,"222,21",VIVIENDA                 
2025-05-14,2025-04-15,127500400000,"295,92",10M2  POR UNICA VEZ      
2025-05-15,2025-03-31,101700800000,"172,83",VIVIENDAS UNIFAMILIARES  
2025-05-15,2025-04-3, 00953G01200000  ,"222,11",REGULARIZACION           
2025-05-15,2025-04-3,38201000000,"258,69",VIVIENDA                 
2025-05-15,2025-04-11,60301200000,"379,42",VIVIENDA                 
2025-05-19,2024-10-10, 01261G01300000  ,"285,89",VIVIENDA                 
2025-05-19,2025-02-19, 00955C02600000  ,149,VIVIENDA                 
2025-05-19,2025-03-5,73202000000,"113,9",10M2  POR UNICA VEZ      
2025-05-19,2025-03-17,86401700000,"690,25",VIVIENDA                 
2025-05-19,2025-04-24,42001000000,"131,29",LOCAL COMERCIAL          
2025-05-20,2025-01-15, 01117E00900002  ,"458,53",REGULARIZACION           
2025-05-21,2025-01-8, 00148F00800000  ,"71,19",REG VIVIENDA             
2025-05-21,2025-01-21,44103500000,"321,89",SALA VELATORIA           
2025-05-21,2025-02-20, 00930H01100000  ,"170,87",VIVIENDA                 
2025-05-21,2025-03-19,17301900000,0,DEMOLICION TOTAL         
2025-05-21,2025-04-8,29301300000,"347,29",VIVIENDAS UNIFAMILIARES  
2025-05-22,2024-07-1,107701700000,"201,59",VIVIENDA                 
2025-05-22,2024-07-11,84501100000,"274,01",VIVIENDA                 
2025-05-23,2024-11-22, 00930D00400000  ,"319,31",VIVIENDA                 
2025-05-23,2025-01-13, 00444C05000004  ,"208,08",VIVIENDAS                
2025-05-23,2025-02-24,74901000002,"204,06",REG VIVIENDA             
2025-05-23,2025-03-20,16503300000,"41,49",VIVIENDA                 
2025-05-23,2025-04-28, 00986A02000000  ,"104,74",VIVIENDA                 
2025-05-26,2024-12-17, 00180A00600000  ,"143,08",REGULARIZACION           
2025-05-26,2025-03-11,40302500000,"326,08",TALLER AUTOM.            
2025-05-26,2025-03-20,39400300000,"598,07",REG.PISCINA              
2025-05-26,2025-04-3, 01116E00800000  ,"382,06",VIVIENDA                 
2025-05-27,2025-03-31,34702100000,"213,9",VIVIENDA                 
2025-05-28,2025-01-29,37000900000,"2336,17",EDIFICIO                 
2025-05-29,2023-03-2,31502600000,"473,36",OFICINA-DEPOSITO         
2025-05-29,2023-07-10,16402500000,"54,7",DEPOSITO AUTOS           
2025-05-29,2024-11-20, 00407A03400000  ,"354,99",REGULARIZACION           
2025-05-29,2025-04-3,43001900000,"367,03",VIVIENDA-LOCAL           
2025-05-29,2025-04-30, 00931O03400000  ,"230,24",VIVIENDA                 
2025-05-30,2024-09-30,70001800000,"184,65",SALON CCIO.-DEP.-VI      
2025-05-30,2024-10-24, 00444B00700003  ,"319,75",LOCAL COMERCIAL          
2025-05-30,2025-02-25,112500900000,"239,78",VIVIENDA                 
2025-05-30,2025-04-23, 01261G01600000  ,"345,06",VIVIENDA                 
2025-05-30,2025-04-25, 00142U00200000  ,"202,01",VIVIENDA                 
2025-06-2,2024-02-29,90903800000,"847,82",VIVIENDA                 
2025-06-2,2025-03-18,55201300000,"108,89",VIVIENDA                 
2025-06-2,2025-04-30,23300700000,0,DEMOLICION TOTAL         
2025-06-2,2025-05-6,18902500000,"195,2",DEMOLICION PARCIAL       
2025-06-3,2024-11-28, P1101902400000  ,"336,36",DEPOSITO HERR.VIALES     
2025-06-3,2025-02-4,15100300000,"201,09",VIVIENDA COLECTIVA       
2025-06-3,2025-04-14,40902000000,"225,86",VIVIENDA                 
2025-06-3,2025-04-24,79503000000,"105,46",VIVIENDA                 
2025-06-3,2025-04-30,69700400000,"39,93",VIVIENDA                 
2025-06-3,2025-05-13,36702600000,"144,38",VIVIENDA                 
2025-06-4,2023-12-21,42001800000,"187,19",LAVADERO                 
2025-06-4,2024-09-20,50305000000,"914,79",LOCAL COMERCIAL          
2025-06-4,2024-12-19, 00465B00400000  ,"266,85",VIVIENDA                 
2025-06-4,2025-04-21, 00149B01200000  ,0,DEMOLICION PARCIAL       
2025-06-5,2025-03-25, P0900601000000  ,"379,82",VIVIENDA                 
2025-06-5,2025-04-22,48701400000,"161,02",CONFORME A OBRA          
2025-06-6,2024-12-23,60701800000,"169,35",VIVIENDA                 
2025-06-6,2025-04-11, 01073K01800000  ,"163,55",VIVIENDA                 
2025-06-6,2025-04-14,42700500000,"156,33",VIVIENDA                 
2025-06-6,2025-05-19,49203400000,"55,94",VIVIENDA                 
2025-06-9,2024-11-27,57902900000,"129,06",VIVIENDA                 
2025-06-9,2025-03-21, 01072E02100000  ,"144,88",VIVIENDA                 
2025-06-10,2024-10-23,65702400000,"134,4",GALPON DEPOSITO          
2025-06-10,2024-11-28,62703400000,"292,48",TALLER MECANICO          
2025-06-10,2025-05-5, 00081A03100000  ,"152,18",CONFORME A OBRA          
2025-06-10,2025-05-5,76502100000,"138,1",VIVIENDA                 
2025-06-10,  /  /  , 00879A02100000  ,40,PLANO MUNICIPAL          
2025-06-10,  /  /  ,20400700000,40,PLANO MUNICIPAL          
2025-06-11,2023-02-1,44202700000,"2511,73",VIVIENDAS COLECTIVAS     
2025-06-11,2024-10-30, P1300202800000  ,"160,36",DEPOSITO                 
2025-06-11,2025-03-7,46603100201,"456,08",VIVIENDAS UNIFAMILIARES  
2025-06-11,2025-03-27,106501900000,"195,15",DEPOSITO                 
2025-06-11,2025-04-1,42102700000,"544,83",AMP VIVIENDA             
2025-06-11,2025-04-16,41001100000,"138,95",VIVIENDA                 
2025-06-11,2025-05-7,124400400000,"205,53",VIVIENDA                 
2025-06-11,  /  /  , 00983A00800000  ,40,VIVIENDA                 
2025-06-12,2025-04-4,26401900000,"324,87",VIVIENDA                 
2025-06-12,2025-04-21,68100600000,"191,18",REG VIVIENDA             
2025-06-13,2024-06-26,127201400000,"244,74",VIVIENDA                 
2025-06-13,2024-09-23, 00444C00600000  ,"762,79",HOGAR Y CENTRO DE DIA    
2025-06-13,2025-01-2,71302800000,"135,74",REGULARIZACION           
2025-06-13,2025-04-15,61901700000,"232,07",VIVIENDA                 
2025-06-13,2025-05-5,60100700000,"290,59",VIVIENDA                 
2025-06-13,2025-05-12, 00983A02200000  ,40,PLANO MUNICIPAL          
2025-06-13,2025-05-19,26001300000,"120,28",REG VIVIENDA             
2025-06-17,2025-05-22,74000600000,"270,19",VIVIENDA                 
2025-06-18,2025-02-5, 01072F01400000  ,"257,55",VIVIENDAS                
2025-06-18,2025-05-6, 0078A101400000  ,"60,45",CONS VIVIENDA            
2025-06-18,2025-05-12, 00798A03000000  ,"143,84",CONS VIVIENDA            
2025-06-18,2025-05-30,107402300000,"228,02",VIVIENDA                 
2025-06-19,2025-01-28,31602500000,"691,7",VIVIENDA                 
2025-06-19,2025-03-21,49403100004,"284,91",VIVIENDAS UNIFAMILIARES  
2025-06-19,2025-04-11,42902600000,0,DEMOLICION TOTAL         
2025-06-19,2025-04-15,24601400000,"137,49",VIVIENDA                 
