presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2020-09-4,2020-06-26, 00407A02500000  ,"200,62",CONS. AMP VIVIENDA       
2020-09-7,2020-01-23,48000100000,"284,95",REG VIVIENDA             
2020-09-7,2020-02-28, 00265B01000000  ,"294,17",REGULARIZACION           
2020-09-7,2020-05-20,68501900000,"71,35",REG VIVIENDA             
2020-09-7,2020-05-28,30702900000,"508,52",DEPOSITO HERR. AGRICOLAS 
2020-09-7,2020-06-3,65402600000,"82,97",VIVIENDA                 
2020-09-7,2020-06-10, 00833A01800000  ,"129,33",VIVIENDA 1 Y 2           
2020-09-7,2020-07-6,55705700000,"855,53",CONFORME A OBRA          
2020-09-7,2020-07-8, 00953C00800000  ,"65,54",VIVIENDA                 
2020-09-14,2020-05-21,121600200000,"232,89",VIVIENDA                 
2020-09-14,2020-06-5,61700100000,"241,59",VIVIENDA-OFICINA         
2020-09-14,2020-06-9,25901900000,"146,27",REG AMP VIVIENDA         
2020-09-14,2020-07-8, 00953J00800000  ,"274,16",VIVIENDA                 
2020-09-15,2020-06-22, 00955A03100000  ,"88,95",CONS VIVIENDA            
2020-09-15,2020-06-23,28400500000,"106,81",DEPOSITO FAMILIAR        
2020-09-15,2020-06-25, 01261I01300000  ,"459,22",VIVIENDA                 
2020-09-15,2020-07-24,44600200000,"108,9",COCHERA                  
2020-09-16,2019-11-28,69501300000,"173,73",VIVIENDA                 
2020-09-16,2020-05-15, 0105A101700000  ,"140,1",DEMOLICION PARCIAL       
2020-09-16,2020-08-10,27702100000,"99,8",VIVIENDA                 
2020-09-17,2019-06-14,84601800000,158,AMP VIVIENDA             
2020-09-17,2019-09-18,39600100000,"7878,54",ESTABLECIMIENTO EDUCATIVO
2020-09-17,2020-08-5, P1301102200000  ,"19120,76",CLAS.Y ALM.CER.          
2020-09-17,2020-08-11, 00953N00700000  ,"142,58",VIVIENDA COLECTIVA       
2020-09-18,2020-06-22,48701400000,"168,38",VIVIENDA                 
2020-09-18,2020-08-25, 00469A02500000  ,"125,8",VIVIENDA                 
2020-09-21,2019-12-16, 00463A02700000  ,"287,52",VIVIENDA                 
2020-09-21,2020-02-26, 00243A01700000  ,"199,49",AMP VIVIENDA             
2020-09-21,2020-08-11,14002500000,"138,53",VIVIENDA                 
2020-09-25,2019-10-31,55704900000,"898,37",VIVIENDA COLECTIVA       
2020-09-25,2020-02-21,48400700000,"261,44",VIVIENDA                 
2020-09-25,2020-07-17, 01261E02500000  ,"378,51",CONST AMP                
2020-09-25,2020-07-23, 0142A600400000  ,"148,01",REG AMP                  
2020-09-25,2020-08-6,56100900000,"159,29",DEMOLICION PARCIAL       
2020-09-25,2020-08-11,93504200000,"177,95",VIVIENDA                 
2020-09-28,2020-02-7,103300800000,253,GALPON DEPOSITO          
2020-09-28,2020-07-20, 00673A01400000  ,"92,07",VIVIENDA                 
2020-09-28,2020-07-21, 00142M00300000  ,"138,88",REG VIVIENDA             
2020-09-29,2016-05-30, P0900801300000  ,"274,54",REG VIVIENDA             
2020-09-29,2020-06-16,5300500000,"327,78",AMPLIAC.A REGUL          
2020-09-29,2020-07-1, 00180A01600000  ,"92,82",REG VIVIENDA             
2020-09-29,2020-07-24, 01073G02400000  ,"79,04",VIVIENDA                 
2020-09-29,2020-08-21,18001000000,"217,27",REG VIVIENDA             
2020-09-29,2020-08-21,18001100000,"217,27",VIVIENDA-LOCAL           
2020-09-29,2020-08-28, 00076A02200000  ,"221,1",GALPON                   
2020-09-30,2020-06-2,45301400000,"97,85",CONS VIVIENDA            
2020-09-30,2020-06-23, 00558A00900000  ,"230,82",AMP VIVIENDA             
2020-09-30,2020-06-25,127101800000,"23,87",PISCINA                  
2020-09-30,2020-08-7, 01261F01300000  ,"292,56",PISCINA                  
2020-10-1,2020-05-21,127501100000,"127,75",CONS VIVIENDA            
2020-10-1,2020-06-5, 00933C00100000  ,"142,16",REG AMP VIVIENDA         
2020-10-1,2020-07-13, 00119A00400000  ,"153,44",REG Y AMPL VIVIENDA      
2020-10-1,2020-07-27, 00931C01300000  ,"130,39",VIVIENDA COLECTIVA       
2020-10-1,2020-08-4,72801300000,"288,04",REG ALERO                
2020-10-2,2020-02-14,27700600000,"133,88",CAMBIO DE USOS           
2020-10-2,2020-06-2, 00103D00600000  ,"117,54",REG AMP                  
2020-10-2,2020-06-10, 00931I02700000  ,"138,97",REG AMP VIVIENDA         
2020-10-2,2020-07-22, 01261I00500000  ,"272,61",PISCINA                  
2020-10-2,2020-07-24, 00102A01800000  ,"191,82",REG AMP VIVIENDA         
2020-10-2,2020-08-5, 00931J01100000  ,"110,4",REG AMP VIVIENDA         
2020-10-2,2020-08-25,127700900000,"106,06",AMP VIVIENDA             
2020-10-2,  /  /  , C0701701300000  ,"3,12",DEPOSITO FUNERARIO       
2020-10-5,2018-11-29,1902700000,"143,14",REGULARIZACION           
2020-10-5,2020-07-7,6900500000,"73,1",CONS VIVIENDA            
2020-10-5,2020-07-8,19503100000,"164,78",CONS VIVIENDA            
2020-10-5,2020-07-14, 00962B00400000  ,"209,25",REG AMP VIVIENDA         
2020-10-5,  /  /  , 00801G03300000  ,"41,3",CONS VIVIENDA            
2020-10-6,2020-05-19,88501800000,"138,91",CONS. AMP VIVIENDA       
2020-10-6,2020-07-7, 00747B02300000  ,"299,23",CONS VIVIENDA            
2020-10-6,2020-08-18, 0747N100300000  ,"72,56",REG VIVIENDA             
2020-10-7,2018-07-31, 00793A02400000  ,"155,58",REG VIVIENDA             
2020-10-7,2020-06-10,106800200000,"234,27",REG VIVIENDA             
2020-10-7,2020-08-7,61501300000,"118,34",CONS VIVIENDA            
2020-10-7,2020-08-10, 0930B202800000  ,"81,51",CONS VIVIENDA            
2020-10-8,2019-07-16,127100100000,"275,27",CONFORME A OBRA          
2020-10-8,2019-12-13,108900800000,"529,41",COM.ACCESORIOS DE AUTOS  
2020-10-8,2020-06-16, 00955B01800000  ,"153,69",CONS VIVIENDA            
2020-10-9,2020-01-9, 00548A01600000  ,"3899,24",SUPERMERCADO             
2020-10-9,2020-02-4,89302800000,"193,87",VIVIENDA                 
2020-10-9,2020-06-16, 00330B00600000  ,"148,53",AMP VIVI A REG           
2020-10-9,2020-07-29,124800300000,"206,89",GALPON                   
2020-10-9,2020-08-18,44802900000,"148,7",REG VIVIENDA             
2020-10-9,2020-08-31,39901700000,184,PANIFICADORA             
2020-10-13,2019-01-7, 01281B00200000  ,"480,49",ALMACENAJE DE COMBUSTIBLE
2020-10-13,2019-12-30, P0100202100000  ,"2927,25",REG.CONST.AGRICOLAS      
2020-10-13,2020-02-12,75503600000,"662,88",COMERCIO Y VIVIENDA      
2020-10-13,2020-07-15, 00953C01200000  ,"160,6",CONS VIVIENDA            
2020-10-13,2020-08-3,99603800000,"59,43",CONS VIVIENDA            
2020-10-13,2020-08-4,60000900000,"244,27",CONS VIVIENDA            
2020-10-13,2020-08-18, 00103D02000000  ,"269,91",REG VIVIENDA             
2020-10-13,2020-08-20,81801600000,"43,17",10M2  POR UNICA VEZ      
2020-10-13,2020-08-31, 00931C01500000  ,"185,03",CONS VIVIENDA            
2020-10-13,2020-09-3, 00953J00700000  ,"185,73",CONS. AMP VIVIENDA       
2020-10-13,2020-09-4,47701000000,"206,72",CONS VIVIENDA            
2020-10-14,2020-06-25,3100200000,"207,31",REG VIVIENDA             
2020-10-14,2020-07-1,121102500000,"402,25",COLEGIO-ESCUELA          
2020-10-14,2020-07-30,20001900000,"72,69",CONS VIVIENDA            
2020-10-14,2020-07-30, 00149A02600000  ,"88,89",CONS. AMP VIVIENDA       
2020-10-14,2020-08-4, 01072F02200000  ,"160,05",REGULARIZACION           
2020-10-14,2020-08-21, 00962G00500000  ,198,CONS VIVIENDA            
2020-10-14,2020-08-31,1902000000,"168,45",VIVIENDA COLECTIVA       
2020-10-14,2020-09-1, 01073B00400000  ,"193,7",CONS.SALON COMERCIAL     
2020-10-14,2020-09-1, 01265A01200000  ,"201,13",VIVIENDA                 
2020-10-15,2020-06-30, 00104A00800000  ,"114,48",REG VIVIENDA             
2020-10-15,2020-08-28,121102200000,"171,9",CONS VIVIENDA            
2020-10-15,2020-09-3, 0078A100400000  ,175,GALPON                   
2020-10-15,2020-09-15,104602400000,"183,68",REG AMP VIVIENDA         
2020-10-16,2019-06-28,37501800000,"784,13",CONFORME A OBRA          
2020-10-16,2020-06-4,71501700000,"241,66",REGULARIZACION           
2020-10-16,2020-09-2,42702800000,"232,06",CONS. AMP VIVIENDA       
2020-10-16,2020-09-4,93305300000,"99,12",CONS. AMP VIVIENDA       
2020-10-19,2018-01-8,95201800000,"212,43",10M2  POR UNICA VEZ      
2020-10-19,2020-06-2,28001600000,"171,62",REGULARIZACION           
2020-10-19,2020-06-3,48201800000,"1543,39",REG VIVIENDA             
2020-10-19,2020-07-16,127502400000,"211,84",REG AMP VIVIENDA         
2020-10-19,2020-07-29,126700600000,"245,79",CONS VIVIENDA            
2020-10-19,2020-08-6,127900200000,"132,42",CONS VIVIENDA            
2020-10-19,2020-09-3, 00931Q00100000  ,"209,48",VIVIENDA 1-2-3           
2020-10-19,2020-09-21,65702300000,"105,87",CONS. AMP VIVIENDA       
2020-10-20,2020-01-28, 00908F00900000  ,"120,11",REG VIVIENDA             
2020-10-20,2020-06-18,13300500000,"287,51",REG VIVIENDA             
2020-10-20,2020-08-14, 01073I01600000  ,"199,2",REG AMP VIVIENDA         
2020-10-20,2020-09-7,33801700000,"206,25",AMP VIVIENDA             
2020-10-20,2020-09-16,37501700000,"200,52",REGULARIZACION           
2020-10-20,2020-09-28, 00953K01200000  ,"219,84",PISCINA                  
2020-10-20,2020-09-29,21001500000,"127,98",PISCINA                  
2020-10-21,2020-05-26,37503200000,"1234,59",SALON DE EVENTOS         
2020-10-21,2020-07-15, 00908F01400000  ,"264,78",REG AMP VIVIENDA         
2020-10-21,2020-07-15, 00793A02700000  ,"124,88",AMP VIVIENDA             
2020-10-21,2020-08-24,101500700000,"115,95",DEMOLICION PARCIAL       
2020-10-21,2020-08-28, 00407A03900000  ,"156,92",CONS.SALON COMERCIAL     
2020-10-21,2020-08-31,126900400000,"256,17",PISCINA                  
2020-10-22,2020-07-1, 01281B01100000  ,"2792,49",REG AMPLIACION           
2020-10-22,2020-08-6, 00953O01800000  ,"149,41",CONS VIVIENDA            
2020-10-22,2020-08-11,76400300000,"86,11",DEMOLICION PARCIAL       
2020-10-22,2020-08-24,34803200000,"119,82",REG AMP VIVIENDA         
2020-10-22,2020-10-6,49900100000,"262,63",REG.AMP.LOCAL COMERCIAL  
2020-10-22,2020-10-9, 0082CH00400000  ,"176,99",REG VIVIENDA             
2020-10-23,2020-06-25,65703900000,"306,28",REG VIVIENDA             
2020-10-23,2020-07-3,61802600000,"170,63",CONS. AMP VIVIENDA       
2020-10-23,2020-08-5,109100800000,"97,31",AMP VIVIENDA             
2020-10-23,2020-08-12,45201200000,"173,45",REG VIVIENDA             
2020-10-23,2020-09-29, 00794C03900000  ,"61,43",CONS VIVIENDA            
2020-10-26,2018-08-8,41001700000,"177,75",REG VIVIENDA             
2020-10-26,2020-07-6,36602900000,"431,46",REGULARIZACION           
2020-10-26,2020-07-17, 00908E01400000  ,"129,88",CONS VIVIENDA            
2020-10-26,2020-08-11, 00930H01900000  ,"112,71",CONS VIVIENDA            
2020-10-26,2020-09-29, 00463A00900000  ,"137,63",CONS. AMP VIVIENDA       
2020-10-26,2020-09-30, 01261F01100000  ,"235,14",AMP VIVIENDA             
2020-10-27,2013-03-26,53700800000,"204,55",REG AMP VIVIENDA         
2020-10-27,2018-08-8,41001800000,"94,7",REG GALPON               
2020-10-27,2020-06-22,38301300000,"622,92",CONS. AMP VIVIENDA       
2020-10-27,2020-09-15, 01072E00400000  ,"198,6",REG AMP VIVIENDA         
2020-10-28,2020-02-12,107300800000,"132,41",CONS VIVIENDA            
2020-10-28,2020-07-8,23402100000,"304,18",VIVIENDAS UNIFAMILIARES  
2020-10-29,2019-12-12, 00065A00500000  ,"321,4",DEPOSITO P/RENTAR        
2020-10-29,2020-09-3,47502300000,"222,3",REG AMP VIVIENDA         
2020-10-29,2020-09-3,47502400000,"254,29",REG AMP VIVIENDA         
2020-10-29,2020-09-30, 00889C01200000  ,"137,38",AMP VIVIENDA             
2020-10-30,2018-01-2,73902000000,"162,97",REG AMP VIVIENDA         
2020-10-30,2020-07-3,27600700000,"371,55",CONS. AMP VIVIENDA       
2020-10-30,2020-07-24, 00330A01400000  ,"89,01",DEPOSITO FAMILIAR        
2020-10-30,2020-08-19,127600100000,"177,36",AMP VIVIENDA             
2020-10-30,2020-09-16,110401100000,"230,18",AMP VIVIENDA             
2020-10-30,2020-09-21,86500600000,"173,24",AMP VIVIENDA             
2020-10-30,2020-09-25,63400300000,"183,34",REG VIVIENDA             
2020-10-30,2020-10-1,43201000000,"131,65",REG.PISCINA              
2020-11-2,2020-06-2,50803100000,"294,79",VIVIENDA-LOCAL           
2020-11-2,2020-07-16,107402200000,"217,27",CONS. AMP VIVIENDA       
2020-11-2,2020-09-7, 00955A01700000  ,"211,87",CONS. AMP VIVIENDA       
2020-11-2,2020-09-14,36801500000,"250,85",REG AMP VIVIENDA         
2020-11-3,2020-06-24, 0930A101600000  ,"140,72",CONS VIVIENDA            
2020-11-3,2020-07-24,95401800000,"199,76",REG AMP VIVIENDA         
2020-11-3,2020-08-7,56303000000,"176,41",REG VIVIENDA             
2020-11-3,2020-10-6,70000400000,0,DEMOLICION TOTAL         
2020-11-4,2020-02-13, 00103D02400000  ,"57,15",COCHERAS                 
2020-11-4,2020-07-1,65802700000,"202,93",REG AMP VIVIENDA         
2020-11-4,2020-09-4,94300900000,"100,41",REG VIVIENDA             
2020-11-4,2020-09-18, 00163C02200000  ,"102,93",CONS VIVIENDA            
2020-11-4,2020-09-29,13300500000,"350,36",CONS. AMP VIVIENDA       
2020-11-5,2020-08-21,107402300000,"228,02",AMP VIVIENDA             
2020-11-5,2020-09-7,84502200000,"407,57",10M2  POR UNICA VEZ      
2020-11-5,2020-09-29,50401500000,"111,12",CAMBIO DE USOS           
2020-11-6,2020-07-15,126600700000,"4237,63",REG DEPOSITO             
2020-11-10,2020-09-2,127501500000,"186,73",REG ALERO                
2020-11-16,2019-09-11,126600700000,"4150,6",REG DEPOSITO             
2020-11-16,2020-05-19, 00931M02100000  ,"110,73",VIVIENDA                 
2020-11-16,2020-07-31,94503400000,"197,16",AMP VIVIENDA             
2020-11-17,2020-06-23,38702900000,"529,82",REFORMAS INTERNAS        
2020-11-17,2020-06-26,127701500000,"299,17",CONS. AMP VIVIENDA       
2020-11-17,2020-08-24,22302400000,"117,67",DEMOLICION PARCIAL       
2020-11-17,2020-09-16,125300200000,"206,22",REG VIVIENDA             
2020-11-17,2020-10-5, 00933C00100000  ,"158,95",REG AMP VIVIENDA         
2020-11-17,2020-10-7,30401300000,"157,38",AMP VIVIENDA             
2020-11-17,2020-10-7, 00143A00200000  ,"273,62",CONS DEPOSITO            
2020-11-17,2020-10-13,86502400000,"126,84",CONS VIVIENDA            
2020-11-18,2020-06-19,96104200000,"329,64",CONS VIVIENDA            
2020-11-18,2020-08-25,41202000001,"599,81",REG ALERO                
2020-11-18,2020-09-17, 00953D02200000  ,"152,49",CONS VIVIENDA            
2020-11-18,2020-09-30,20000800000,"107,03",REG VIVIENDA             
2020-11-18,2020-10-8,80204800000,"45,8",10M2  POR UNICA VEZ      
2020-11-19,2019-12-23,80600300000,"2087,42",REGULARIZACION           
2020-11-19,2020-09-28, 00082B01900000  ,"254,8",REG AMP VIVIENDA         
2020-11-20,2020-02-21, 01019A01700000  ,"138,81",REG ALERO                
2020-11-20,2020-06-2, 00758B02600000  ,"133,98",CONFORME A OBRA          
2020-11-20,2020-07-15,38101800000,"549,05",VIV.- SALON COM.- COCHERA
2020-11-20,2020-07-17, 00908C00400000  ,"182,44",CONS VIVIENDA            
2020-11-20,2020-09-4,94301000000,"149,98",REG AMP VIVIENDA         
2020-11-24,2020-01-16, P0401200800000  ,"30423,56",REGULARIZACION           
2020-11-24,2020-07-22,52902500000,"197,32",REG AMP VIVIENDA         
2020-11-24,2020-08-25,62100500000,"162,25",REG AMP VIVIENDA         
2020-11-24,2020-09-7,79902800000,"85,13",REG VIVIENDA             
2020-11-25,2020-07-17, P0401003600000  ,"2885,84",REGULARIZACION           
2020-11-25,2020-07-22,22601000000,0,DEMOLICION TOTAL         
2020-11-25,2020-10-6, 01265B01300000  ,"255,77",CONS. AMP VIVIENDA       
2020-11-25,2020-10-8, 00931M01600000  ,"171,32",AMP VIVIENDA             
2020-11-25,2020-10-15,38001300000,"20,09",DEMOLICION PARCIAL       
2020-11-26,2020-03-16,22900800000,"102,61",REG VIVIENDA             
2020-11-27,2020-06-22,16200300000,"107,89",REG VIVIENDA             
2020-11-27,2020-08-21,101401400000,"318,97",DEMOLICION PARCIAL       
2020-11-27,2020-09-7, 0142D100600000  ,"70,18",CONS VIVIENDA            
2020-11-27,2020-09-16, 01116E00400000  ,"216,81",AMP VIVIENDA             
2020-11-27,2020-09-28,127001100000,"134,91",CONS VIVIENDA            
2020-11-27,2020-10-15,32200900000,"105,75",LOCAL COMER VIV          
2020-11-30,2020-09-18,127701900000,"237,64",AMP VIVIENDA             
2020-12-1,2020-06-22,21801700000,"177,61",REG AMP VIVIENDA         
2020-12-1,2020-08-12, 01073K00200000  ,"528,83",REG - CAMBIO DE USO      
2020-12-1,2020-09-29, 00889C02100000  ,"126,3",CONS VIVIENDA            
2020-12-1,2020-10-22, 00955A02000000  ,"158,26",CONS VIVIENDA            
2020-12-2,2019-11-19,124701300000,"222,74",REG VIVIENDA             
2020-12-2,2020-06-19,49600800000,"276,82",REG AMP VIVIENDA         
2020-12-2,2020-07-16,35201400000,"392,34",10M2  POR UNICA VEZ      
2020-12-2,2020-09-18,103101400000,"946,84",COMPLEJO HABITACIONAL    
2020-12-3,2019-10-21,46101100000,"664,08",REGULARIZACION           
2020-12-3,2020-09-30, 00142D00600000  ,"131,2",CONS. AMP VIVIENDA       
2020-12-3,2020-10-16,75900200000,"209,53",REG Y AMPL VIVIENDA      
2020-12-3,2020-11-18,124901100000,"1292,64",REG AMP                  
2020-12-4,2019-10-29,108802300000,"138,21",10M2  POR UNICA VEZ      
2020-12-4,2020-07-17,29802200000,"202,24",REG VIVIENDA             
2020-12-4,2020-08-28, 00962G00200000  ,"181,24",REG AMP VIVIENDA         
2020-12-4,2020-09-1,33701000000,"96,76",CONS VIVIENDA            
2020-12-4,  /  /  ,127101900000,0,                         
2020-12-9,2020-07-1,60701700000,"121,79",REG AMP VIVIENDA         
2020-12-9,2020-09-30, 01116D00900000  ,"101,59",REG.PISCINA              
2020-12-9,2020-10-14,19002500000,"302,6",REG AMP VIVIENDA         
2020-12-9,2020-11-16,45700800000,"206,02",DEMOLICION TOTAL         
2020-12-10,2020-07-23,28402500000,"259,12",REG.PISCINA              
2020-12-10,2020-09-3,75002800000,"263,93",CONS. AMP VIVIENDA       
2020-12-10,2020-09-29,28102000000,0,DEMOLICION TOTAL         
2020-12-10,2020-10-6,64503400000,"76,59",REG AMP VIVIENDA         
2020-12-10,2020-10-15, P0901001400000  ,"301,83",CONS. AMP VIVIENDA       
2020-12-11,2019-11-14,43102800000,"234,24",REG VIVIENDA             
2020-12-11,2020-03-2, P0500201700000  ,"1807,94",REG DEPOSITO             
2020-12-11,2020-05-22, P0200200600000  ,"1059,3",REG.CONST.AGRICOLAS      
2020-12-11,2020-09-18, 00251A00700000  ,"323,6",REG AMP VIVIENDA         
2020-12-11,2020-10-13, 00082B02000000  ,"354,5",CONS. AMP VIVIENDA       
2020-12-14,2020-01-24, 00931B00700000  ,"139,11",REG AMP VIVIENDA         
2020-12-14,2020-06-19,24701100000,"99,31",REG VIVIENDA             
2020-12-14,2020-09-25,46402200000,"197,84",CONS VIVIENDA            
2020-12-14,2020-09-29,36802200000,"184,4",AMP VIVIENDA             
2020-12-14,2020-10-1,70503100000,"229,15",CONS. AMP VIVIENDA       
2020-12-17,2020-08-19,36502400000,"241,47",CONS. AMP VIVIENDA       
2020-12-17,2020-10-26,125100100000,"277,92",CONS. AMP VIVIENDA       
2020-12-18,2020-01-24,46803200000,"121,37",REG AMP VIVIENDA         
2020-12-18,2020-09-7,19400400000,"162,89",REGUL.VIVIENDAS          
2020-12-18,2020-10-8,104403600000,"76,33",CONS VIVIENDA            
2020-12-18,2020-10-8,61902800000,"308,32",CONS. AMP VIVIENDA       
2020-12-18,2020-10-16, 00614B00100000  ,"132,16",CONS VIVIENDA 2          
2020-12-21,2020-09-30,43900700000,"187,91",AMP.OFICINAS             
2020-12-21,2020-10-7, 00953D00700000  ,"132,86",CONS VIVIENDA            
2020-12-21,2020-10-15,110400100000,"104,76",CONS VIVIENDA            
2020-12-21,2020-11-2, 00930H01900000  ,"112,71",PISCINA                  
2020-12-23,2020-09-25, 00177B03100000  ,"169,86",CONS VIVIENDA            
2020-12-28,2020-07-20,64900700000,"98,34",CONS VIVIENDA            
2020-12-28,2020-10-6,29602000000,"244,04",CONS VIVIENDA            
2020-12-28,2020-10-15,34901600000,"207,93",CONS. AMP VIVIENDA       
2020-12-28,2020-10-20,71401200000,"134,57",REG VIVIENDA             
2020-12-28,2020-10-26,53501900000,"275,24",REG VIVIENDA             
2020-12-29,2020-08-6,46902600000,"158,14",CONS. AMP VIVIENDA       
2020-12-30,2020-07-28,33701100000,"92,58",REG VIVIENDA             
2020-12-30,2020-08-20,127101900000,"137,15",CONS VIVIENDA            
2020-12-30,2020-10-2,55301300000,"548,49",CONS. AMP VIVIENDA       
2020-12-30,2020-10-8, 00931O01700000  ,"138,04",CONS VIVIENDA            
2020-12-30,2020-10-15,107300900000,"160,16",REG AMP VIVIENDA         
