año,tipo_obra,dirección,altura,barrio
2020,Pavimento,25 (VEINTICINCO) DE MAYO,2000,Rivadavia
2020,Pavimento,"MARTI, JOSE (EX CALLE 16)",400,Ciudad Nueva
2020,Pavimento,PIACENZA,100,Norte
2020,Pavimento,PIACENZA,0,Norte
2020,Pavimento,25 (VEINTICINCO) DE MAYO,2100,Rivadavia
2020,Aleta,"ITURBIDE, PEDRO",1000,Victoria
2020,Reconstrucción aleta,PIACENZA,0,Norte
2020,Curvas aleta,PASAJE PÚBLICO Y CARELLI,,
